Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Notification Creator,,,,2022-09-05 16:25:43,2022-09-05 16:25:44,1.118s,ERROR
,,,,,,,
Test Cases/Notification Creator/notiCreator_fundTabungCreatorOnly,,,,2022-09-05 16:25:44,2022-09-05 16:25:44,0.677s,ERROR
"startExistingApplication(""com.maybank2u.life.sit"", STOP_ON_FAILURE)",,,,2022-09-05 16:25:44,2022-09-05 16:25:44,0.044s,ERROR
