Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Issue,,,,2022-04-13 14:31:28,2022-04-13 14:34:48,3m - 20.217s,FAILED
,,,,,,,
Test Cases/PayBill/payBills_todayTransaction,,,,2022-04-13 14:31:28,2022-04-13 14:34:48,3m - 19.992s,FAILED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.sit"")",,,,2022-04-13 14:31:28,2022-04-13 14:31:28,0.001s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-04-13 14:31:28,2022-04-13 14:31:28,0.001s,PASSED
"startApplication(appPath, false)",,,,2022-04-13 14:31:28,2022-04-13 14:31:42,13.256s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardWalletTopSelect""), 0)",,,,2022-04-13 14:31:42,2022-04-13 14:31:47,5.134s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardQuickActionsTitleTxt""), 0)",,,,2022-04-13 14:31:47,2022-04-13 14:31:47,0.655s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardSSLTitleTxt""), 0)",,,,2022-04-13 14:31:47,2022-04-13 14:31:48,0.510s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/mainBottomMenuMaybank2uBtn""), 0)",,,,2022-04-13 14:31:48,2022-04-13 14:32:08,20.148s,PASSED
"takeScreenshot(""/Users/a00139272/git/MAEAutomation2/Performance/Wifi 3Bar/1.png"")",,,,2022-04-13 14:32:08,2022-04-13 14:32:10,1.403s,PASSED
device_Height = getDeviceHeight(),,,,2022-04-13 14:32:10,2022-04-13 14:32:10,0.098s,PASSED
device_Width = getDeviceWidth(),,,,2022-04-13 14:32:10,2022-04-13 14:32:10,0.095s,PASSED
startX = device_Width / 3,,,,2022-04-13 14:32:10,2022-04-13 14:32:10,0.001s,PASSED
startY = device_Height * 0.97,,,,2022-04-13 14:32:10,2022-04-13 14:32:10,0.001s,PASSED
"tapAtPosition(startX, startY)",,,,2022-04-13 14:32:10,2022-04-13 14:32:10,0.234s,PASSED
"if (verifyElementVisible(findTestObject(""Main/mainEnterPINMessage""), 0, OPTIONAL))",,,,2022-04-13 14:32:10,2022-04-13 14:32:23,13.274s,PASSED
"tap(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":accType]), 10)",,,,2022-04-13 14:32:23,2022-04-13 14:32:34,11.142s,PASSED
"tap(findTestObject(""Banking/m2uAccountPayBillsIconSelect""), 0)",,,,2022-04-13 14:32:34,2022-04-13 14:32:39,4.475s,PASSED
"if (verifyElementVisible(findTestObject(""Login Onboarding/loginEnterPasswordMessage""), 0, OPTIONAL))",,,,2022-04-13 14:32:39,2022-04-13 14:32:45,6.101s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsIconSelect""), 20)",,,,2022-04-13 14:32:45,2022-04-13 14:33:05,20.081s,FAILED
"takeScreenshot(""/Users/a00139272/git/MAEAutomation2/Performance/Wifi 3Bar/5.png"")",,,,2022-04-13 14:33:05,2022-04-13 14:33:06,0.760s,PASSED
"tap(findTestObject(""Paybill/payBillsIconSelect""), 0)",,,,2022-04-13 14:33:06,2022-04-13 14:33:14,7.878s,PASSED
"tap(findTestObject(""Paybill/payBillSearchBillerInputField""), 0)",,,,2022-04-13 14:33:14,2022-04-13 14:33:18,4.553s,PASSED
"setText(findTestObject(""Paybill/payBillBillerNameInputField""), payeeName, 0)",,,,2022-04-13 14:33:18,2022-04-13 14:33:21,2.306s,PASSED
delay(3),,,,2022-04-13 14:33:21,2022-04-13 14:33:24,3.007s,PASSED
"tap(findTestObject(""Paybill/payBillBillerSelect"", [""payeeName"":payeeName]), 10)",,,,2022-04-13 14:33:24,2022-04-13 14:33:24,0.474s,PASSED
"tap(findTestObject(""Paybill/payBillBillerSelect"", [""payeeName"":payeeName]), 10)",,,,2022-04-13 14:33:24,2022-04-13 14:33:25,1.001s,PASSED
delay(3),,,,2022-04-13 14:33:25,2022-04-13 14:33:28,3.005s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAccountPayeeNameTxt"", [""payee"":payeeName]), payeeName)",,,,2022-04-13 14:33:28,2022-04-13 14:33:28,0.269s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsAccountNumberTitleTxt""), 0)",,,,2022-04-13 14:33:28,2022-04-13 14:33:29,0.216s,PASSED
"setText(findTestObject(""Paybill/PayBillAccountNumberInputField""), AccountNo, 0)",,,,2022-04-13 14:33:29,2022-04-13 14:33:29,0.852s,PASSED
hideKeyboard(),,,,2022-04-13 14:33:29,2022-04-13 14:33:32,2.463s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAccountNumberInputtedTxt"", [""AccountNo"":AccountNo]), AccountNo)",,,,2022-04-13 14:33:32,2022-04-13 14:33:32,0.304s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-04-13 14:33:32,2022-04-13 14:33:33,0.394s,PASSED
delay(3),,,,2022-04-13 14:33:33,2022-04-13 14:33:36,3.003s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAmountPayeeNameTxt"", [""payee"":payeeName]), payeeName)",,,,2022-04-13 14:33:36,2022-04-13 14:33:36,0.334s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAmountPayeeAccountNoTxt"", [""accNo"":accNo]), accNo)",,,,2022-04-13 14:33:36,2022-04-13 14:33:36,0.321s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsAmountInitialTxt""), 0)",,,,2022-04-13 14:33:36,2022-04-13 14:33:36,0.271s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsAmountCurrencyTxt""), 0)",,,,2022-04-13 14:33:36,2022-04-13 14:33:37,0.275s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsAmountEnterTitleTxt""), 0)",,,,2022-04-13 14:33:37,2022-04-13 14:33:37,0.297s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-04-13 14:33:37,2022-04-13 14:33:38,0.470s,PASSED
"tap(findTestObject(""Login Onboarding/PIN4""), 0)",,,,2022-04-13 14:33:38,2022-04-13 14:33:38,0.332s,PASSED
delay(3),,,,2022-04-13 14:33:38,2022-04-13 14:33:41,3.006s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAmountInputtedTxt"", [""value"":value]), value)",,,,2022-04-13 14:33:41,2022-04-13 14:33:41,0.334s,PASSED
"tap(findTestObject(""Main/mainAmountTickBtn""), 0)",,,,2022-04-13 14:33:41,2022-04-13 14:33:42,0.524s,PASSED
delay(5),,,,2022-04-13 14:33:42,2022-04-13 14:33:47,5.006s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsConfirmPayeeNameTxt"", [""payeeName"":payeeName]), payeeName)",,,,2022-04-13 14:33:47,2022-04-13 14:33:47,0.293s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsConfirmPayeeAccountNoTxt"", [""accNo"":accNo]), accNo)",,,,2022-04-13 14:33:47,2022-04-13 14:33:48,0.830s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsConfirmAmountTxt"", [""amount"":amount]), amount)",,,,2022-04-13 14:33:48,2022-04-13 14:33:48,0.329s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsConfirmDateTitleTxt""), 0)",,,,2022-04-13 14:33:48,2022-04-13 14:33:48,0.302s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsConfirmDateTxt"", [""trxDate"":trxDate]), trxDate)",,,,2022-04-13 14:33:48,2022-04-13 14:33:49,0.744s,PASSED
