Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Issue,,,,2022-04-13 15:15:19,2022-04-13 15:18:30,3m - 11.335s,FAILED
,,,,,,,
Test Cases/PayBill/payBills_todayTransaction,,,,2022-04-13 15:15:19,2022-04-13 15:18:30,3m - 11.134s,FAILED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.sit"")",,,,2022-04-13 15:15:19,2022-04-13 15:15:19,0.001s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-04-13 15:15:19,2022-04-13 15:15:19,0.001s,PASSED
"startApplication(appPath, false)",,,,2022-04-13 15:15:19,2022-04-13 15:15:32,13.198s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardWalletTopSelect""), 0)",,,,2022-04-13 15:15:32,2022-04-13 15:15:37,4.349s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardQuickActionsTitleTxt""), 0)",,,,2022-04-13 15:15:37,2022-04-13 15:15:38,0.821s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardSSLTitleTxt""), 0)",,,,2022-04-13 15:15:38,2022-04-13 15:15:38,0.632s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/mainBottomMenuMaybank2uBtn""), 0)",,,,2022-04-13 15:15:38,2022-04-13 15:15:59,20.411s,PASSED
"takeScreenshot(""/Users/a00139272/git/MAEAutomation2/Performance/Wifi 3Bar/1.png"")",,,,2022-04-13 15:15:59,2022-04-13 15:16:00,1.416s,PASSED
device_Height = getDeviceHeight(),,,,2022-04-13 15:16:00,2022-04-13 15:16:00,0.107s,PASSED
device_Width = getDeviceWidth(),,,,2022-04-13 15:16:00,2022-04-13 15:16:00,0.108s,PASSED
startX = device_Width / 3,,,,2022-04-13 15:16:00,2022-04-13 15:16:00,0.001s,PASSED
startY = device_Height * 0.97,,,,2022-04-13 15:16:00,2022-04-13 15:16:00,0.001s,PASSED
"tapAtPosition(startX, startY)",,,,2022-04-13 15:16:00,2022-04-13 15:16:00,0.235s,PASSED
"if (verifyElementVisible(findTestObject(""Main/mainEnterPINMessage""), 0, OPTIONAL))",,,,2022-04-13 15:16:00,2022-04-13 15:16:14,13.187s,PASSED
"tap(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":accType]), 10)",,,,2022-04-13 15:16:14,2022-04-13 15:16:24,10.082s,PASSED
"tap(findTestObject(""Banking/m2uAccountPayBillsIconSelect""), 0)",,,,2022-04-13 15:16:24,2022-04-13 15:16:28,4.248s,PASSED
"if (verifyElementVisible(findTestObject(""Login Onboarding/loginEnterPasswordMessage""), 0, OPTIONAL))",,,,2022-04-13 15:16:28,2022-04-13 15:16:34,6.066s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsIconSelect""), 20)",,,,2022-04-13 15:16:34,2022-04-13 15:16:54,20.148s,FAILED
"takeScreenshot(""/Users/a00139272/git/MAEAutomation2/Performance/Wifi 3Bar/5.png"")",,,,2022-04-13 15:16:54,2022-04-13 15:16:55,0.874s,PASSED
"tap(findTestObject(""Paybill/payBillsIconSelect""), 0)",,,,2022-04-13 15:16:55,2022-04-13 15:16:57,2.401s,PASSED
"tap(findTestObject(""Paybill/payBillSearchBillerInputField""), 0)",,,,2022-04-13 15:16:57,2022-04-13 15:17:02,4.247s,PASSED
"setText(findTestObject(""Paybill/payBillBillerNameInputField""), payeeName, 0)",,,,2022-04-13 15:17:02,2022-04-13 15:17:04,2.037s,PASSED
delay(3),,,,2022-04-13 15:17:04,2022-04-13 15:17:07,3.007s,PASSED
"tap(findTestObject(""Paybill/payBillBillerSelect"", [""payeeName"":payeeName]), 10)",,,,2022-04-13 15:17:07,2022-04-13 15:17:07,0.465s,PASSED
"tap(findTestObject(""Paybill/payBillBillerSelect"", [""payeeName"":payeeName]), 10)",,,,2022-04-13 15:17:07,2022-04-13 15:17:08,0.961s,PASSED
delay(3),,,,2022-04-13 15:17:08,2022-04-13 15:17:11,3.003s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAccountPayeeNameTxt"", [""payee"":payeeName]), payeeName)",,,,2022-04-13 15:17:11,2022-04-13 15:17:11,0.255s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsAccountNumberTitleTxt""), 0)",,,,2022-04-13 15:17:11,2022-04-13 15:17:12,0.745s,PASSED
"setText(findTestObject(""Paybill/PayBillAccountNumberInputField""), AccountNo, 0)",,,,2022-04-13 15:17:12,2022-04-13 15:17:13,0.901s,PASSED
hideKeyboard(),,,,2022-04-13 15:17:13,2022-04-13 15:17:15,2.161s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAccountNumberInputtedTxt"", [""AccountNo"":AccountNo]), AccountNo)",,,,2022-04-13 15:17:15,2022-04-13 15:17:16,0.268s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-04-13 15:17:16,2022-04-13 15:17:16,0.401s,PASSED
delay(3),,,,2022-04-13 15:17:16,2022-04-13 15:17:19,3.006s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAmountPayeeNameTxt"", [""payee"":payeeName]), payeeName)",,,,2022-04-13 15:17:19,2022-04-13 15:17:19,0.392s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAmountPayeeAccountNoTxt"", [""accNo"":accNo]), accNo)",,,,2022-04-13 15:17:19,2022-04-13 15:17:20,0.341s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsAmountInitialTxt""), 0)",,,,2022-04-13 15:17:20,2022-04-13 15:17:20,0.310s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsAmountCurrencyTxt""), 0)",,,,2022-04-13 15:17:20,2022-04-13 15:17:20,0.270s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsAmountEnterTitleTxt""), 0)",,,,2022-04-13 15:17:20,2022-04-13 15:17:21,0.308s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-04-13 15:17:21,2022-04-13 15:17:21,0.505s,PASSED
"tap(findTestObject(""Login Onboarding/PIN4""), 0)",,,,2022-04-13 15:17:21,2022-04-13 15:17:21,0.366s,PASSED
delay(3),,,,2022-04-13 15:17:21,2022-04-13 15:17:24,3.002s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAmountInputtedTxt"", [""value"":value]), value)",,,,2022-04-13 15:17:24,2022-04-13 15:17:25,0.339s,PASSED
"tap(findTestObject(""Main/mainAmountTickBtn""), 0)",,,,2022-04-13 15:17:25,2022-04-13 15:17:25,0.539s,PASSED
delay(5),,,,2022-04-13 15:17:25,2022-04-13 15:17:30,5.006s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsConfirmPayeeNameTxt"", [""payeeName"":payeeName]), payeeName)",,,,2022-04-13 15:17:30,2022-04-13 15:17:31,0.275s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsConfirmPayeeAccountNoTxt"", [""accNo"":accNo]), accNo)",,,,2022-04-13 15:17:31,2022-04-13 15:17:31,0.282s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsConfirmAmountTxt"", [""amount"":amount]), amount)",,,,2022-04-13 15:17:31,2022-04-13 15:17:31,0.268s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsConfirmDateTitleTxt""), 0)",,,,2022-04-13 15:17:31,2022-04-13 15:17:31,0.211s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsConfirmDateTxt"", [""trxDate"":trxDate]), trxDate)",,,,2022-04-13 15:17:31,2022-04-13 15:17:32,0.301s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsConfirmPayFromTxt""), 0)",,,,2022-04-13 15:17:32,2022-04-13 15:17:32,0.263s,PASSED
"verifyElementText(findTestObject(""Transfer/transferConfirmationFromAccTypeTxt"", [""accType"":accType]), accType)",,,,2022-04-13 15:17:32,2022-04-13 15:17:32,0.284s,PASSED
"verifyElementText(findTestObject(""Transfer/transferConfirmationFromAccNoTxt"", [""accNoFrom"":accNoFrom]), accNoFrom)",,,,2022-04-13 15:17:32,2022-04-13 15:17:32,0.283s,PASSED
"verifyElementExist(findTestObject(""Transfer/transferConfirmationFromAccBalanceTxt""), 0)",,,,2022-04-13 15:17:32,2022-04-13 15:17:33,0.166s,PASSED
"accountBalance = getText(findTestObject(""Transfer/transferConfirmationFromAccBalanceTxt""), 0)",,,,2022-04-13 15:17:33,2022-04-13 15:17:33,0.236s,PASSED
"takeScreenshot(""/Users/a00139272/git/MAEAutomation2/Performance/Wifi 3Bar/2.png"")",,,,2022-04-13 15:17:33,2022-04-13 15:17:34,0.796s,PASSED
println(accountBalance),,,,2022-04-13 15:17:34,2022-04-13 15:17:34,0.002s,PASSED
