Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regress 2,,,,2022-02-14 14:20:17,2022-02-14 14:25:48,5m - 31.076s,FAILED
,,,,,,,
Test Cases/Tabung/tabung_withdrawTabung,,,,2022-02-14 14:20:17,2022-02-14 14:22:07,1m - 49.542s,PASSED
"startApplication(""/Users/a00139272/Katalon Studio/MAE/androidapp/app-sit-universal-release-copy.apk"", false)",,,,2022-02-14 14:20:18,2022-02-14 14:20:32,14.446s,PASSED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.sit"")",,,,2022-02-14 14:20:32,2022-02-14 14:20:32,0.002s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.sit.MainActivity"")",,,,2022-02-14 14:20:32,2022-02-14 14:20:32,0.001s,PASSED
delay(3),,,,2022-02-14 14:20:32,2022-02-14 14:20:35,3.024s,PASSED
"if (getDeviceManufacturer() == ""samsung"")",,,,2022-02-14 14:20:35,2022-02-14 14:20:37,2.224s,PASSED
"waitForElementPresent(findTestObject(""Tabung/moreTabungIconSelect""), 0)",,,,2022-02-14 14:20:37,2022-02-14 14:20:38,1.016s,PASSED
"tap(findTestObject(""Tabung/moreTabungIconSelect""), 0)",,,,2022-02-14 14:20:38,2022-02-14 14:20:41,2.791s,PASSED
"if (verifyElementVisible(findTestObject(""Main/mainEnterPINMessage""), 0, OPTIONAL))",,,,2022-02-14 14:20:41,2022-02-14 14:20:53,12.262s,PASSED
delay(2),,Withdraw Tabung,,2022-02-14 14:20:53,2022-02-14 14:20:55,2.006s,PASSED
"tap(findTestObject(""Tabung/tabungNameSelection"", [""text"":""Switzerland""]), 10)",,,,2022-02-14 14:20:55,2022-02-14 14:21:00,4.417s,PASSED
"tap(findTestObject(""Tabung/tabungThreeDotsBtn""), 0)",,,,2022-02-14 14:21:00,2022-02-14 14:21:01,1.583s,PASSED
"tap(findTestObject(""Tabung/tabungWithdrawFundBtn""), 0)",,,,2022-02-14 14:21:01,2022-02-14 14:21:03,2.047s,PASSED
delay(2),,,,2022-02-14 14:21:03,2022-02-14 14:21:05,2.007s,PASSED
"tap(findTestObject(""Tabung/tabungWithdrawConfirmBtn""), 0)",,,,2022-02-14 14:21:05,2022-02-14 14:21:06,0.417s,PASSED
delay(2),,,,2022-02-14 14:21:06,2022-02-14 14:21:08,2.005s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-02-14 14:21:08,2022-02-14 14:21:08,0.647s,PASSED
delay(2),,,,2022-02-14 14:21:08,2022-02-14 14:21:10,2.004s,PASSED
"tap(findTestObject(""Tabung/tabungFundAmountTickBtn""), 0)",,,,2022-02-14 14:21:10,2022-02-14 14:21:11,0.569s,PASSED
delay(2),,,,2022-02-14 14:21:11,2022-02-14 14:21:13,2.004s,PASSED
"if (verifyElementVisible(findTestObject(""Tabung/tabungEnterPasswordTxt""), 0, OPTIONAL))",,,,2022-02-14 14:21:13,2022-02-14 14:21:18,5.080s,PASSED
"tap(findTestObject(""Tabung/tabungWithdrawFundBtn""), 0)",,,,2022-02-14 14:21:18,2022-02-14 14:21:24,6.030s,PASSED
delay(3),,,,2022-02-14 14:21:24,2022-02-14 14:21:27,3.004s,PASSED
