Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Issue,,,,2022-04-07 16:22:14,2022-04-07 16:26:20,4m - 5.870s,FAILED
,,,,,,,
Test Cases/PayBill/payBills_todayTransaction,,,,2022-04-07 16:22:14,2022-04-07 16:26:20,4m - 5.643s,FAILED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.sit"")",,,,2022-04-07 16:22:15,2022-04-07 16:22:15,0.001s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-04-07 16:22:15,2022-04-07 16:22:15,0.001s,PASSED
"startApplication(appPath, false)",,,,2022-04-07 16:22:15,2022-04-07 16:22:29,14.320s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardWalletTopSelect""), 0)",,,,2022-04-07 16:22:29,2022-04-07 16:22:33,4.046s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardQuickActionsTitleTxt""), 0)",,,,2022-04-07 16:22:33,2022-04-07 16:22:34,0.696s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardSSLTitleTxt""), 0)",,,,2022-04-07 16:22:34,2022-04-07 16:22:34,0.361s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/mainBottomMenuMaybank2uBtn""), 0)",,,,2022-04-07 16:22:34,2022-04-07 16:22:54,20.332s,PASSED
"takeScreenshot(""/Users/a00139272/git/MAEAutomation2/Performance/ Wifi 4 Bar/2.png"")",,,,2022-04-07 16:22:54,2022-04-07 16:22:56,1.772s,PASSED
device_Height = getDeviceHeight(),,,,2022-04-07 16:22:56,2022-04-07 16:22:57,0.413s,PASSED
device_Width = getDeviceWidth(),,,,2022-04-07 16:22:57,2022-04-07 16:22:57,0.438s,PASSED
startX = device_Width / 3,,,,2022-04-07 16:22:57,2022-04-07 16:22:57,0.001s,PASSED
startY = device_Height * 0.97,,,,2022-04-07 16:22:57,2022-04-07 16:22:57,0.001s,PASSED
"tapAtPosition(startX, startY)",,,,2022-04-07 16:22:57,2022-04-07 16:22:57,0.240s,PASSED
