Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Issue,,,,2022-04-12 21:52:23,2022-04-12 21:55:48,3m - 25.378s,FAILED
,,,,,,,
Test Cases/PayBill/payBills_todayTransaction,,,,2022-04-12 21:52:23,2022-04-12 21:55:48,3m - 25.173s,FAILED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.sit"")",,,,2022-04-12 21:52:23,2022-04-12 21:52:23,0.002s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-04-12 21:52:23,2022-04-12 21:52:23,0.000s,PASSED
"startApplication(appPath, false)",,,,2022-04-12 21:52:23,2022-04-12 21:52:37,13.123s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardWalletTopSelect""), 0)",,,,2022-04-12 21:52:37,2022-04-12 21:52:41,4.431s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardQuickActionsTitleTxt""), 0)",,,,2022-04-12 21:52:41,2022-04-12 21:52:41,0.352s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardSSLTitleTxt""), 0)",,,,2022-04-12 21:52:41,2022-04-12 21:52:42,0.900s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/mainBottomMenuMaybank2uBtn""), 0)",,,,2022-04-12 21:52:42,2022-04-12 21:53:02,20.200s,PASSED
"takeScreenshot(""/Users/a00139272/git/MAEAutomation2/Performance/Wifi 3Bar/1.png"")",,,,2022-04-12 21:53:02,2022-04-12 21:53:04,1.487s,PASSED
device_Height = getDeviceHeight(),,,,2022-04-12 21:53:04,2022-04-12 21:53:04,0.153s,PASSED
device_Width = getDeviceWidth(),,,,2022-04-12 21:53:04,2022-04-12 21:53:04,0.155s,PASSED
startX = device_Width / 3,,,,2022-04-12 21:53:04,2022-04-12 21:53:04,0.001s,PASSED
startY = device_Height * 0.97,,,,2022-04-12 21:53:04,2022-04-12 21:53:04,0.001s,PASSED
"tapAtPosition(startX, startY)",,,,2022-04-12 21:53:04,2022-04-12 21:53:04,0.245s,PASSED
"if (verifyElementVisible(findTestObject(""Main/mainEnterPINMessage""), 0, OPTIONAL))",,,,2022-04-12 21:53:04,2022-04-12 21:53:18,13.122s,PASSED
"tap(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":accType]), 10)",,,,2022-04-12 21:53:18,2022-04-12 21:53:27,9.110s,PASSED
"tap(findTestObject(""Banking/m2uAccountPayBillsIconSelect""), 0)",,,,2022-04-12 21:53:27,2022-04-12 21:53:32,4.864s,PASSED
"if (verifyElementVisible(findTestObject(""Login Onboarding/loginEnterPasswordMessage""), 0, OPTIONAL))",,,,2022-04-12 21:53:32,2022-04-12 21:53:38,6.189s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsIconSelect""), 20)",,,,2022-04-12 21:53:38,2022-04-12 21:53:57,19.638s,PASSED
"takeScreenshot(""/Users/a00139272/git/MAEAutomation2/Performance/Wifi 3Bar/5.png"")",,,,2022-04-12 21:53:57,2022-04-12 21:53:58,0.838s,PASSED
"tap(findTestObject(""Paybill/payBillsIconSelect""), 0)",,,,2022-04-12 21:53:58,2022-04-12 21:53:59,0.603s,PASSED
"tap(findTestObject(""Paybill/payBillSearchBillerInputField""), 0)",,,,2022-04-12 21:53:59,2022-04-12 21:54:10,11.095s,PASSED
"setText(findTestObject(""Paybill/payBillBillerNameInputField""), payeeName, 0)",,,,2022-04-12 21:54:10,2022-04-12 21:54:12,1.861s,PASSED
delay(3),,,,2022-04-12 21:54:12,2022-04-12 21:54:15,3.006s,PASSED
"tap(findTestObject(""Paybill/payBillBillerSelect"", [""payeeName"":payeeName]), 10)",,,,2022-04-12 21:54:15,2022-04-12 21:54:15,0.439s,PASSED
"tap(findTestObject(""Paybill/payBillBillerSelect"", [""payeeName"":payeeName]), 10)",,,,2022-04-12 21:54:15,2022-04-12 21:54:16,0.962s,PASSED
delay(3),,,,2022-04-12 21:54:16,2022-04-12 21:54:19,3.008s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAccountPayeeNameTxt"", [""payee"":payeeName]), payeeName)",,,,2022-04-12 21:54:19,2022-04-12 21:54:19,0.228s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsAccountNumberTitleTxt""), 0)",,,,2022-04-12 21:54:19,2022-04-12 21:54:20,0.149s,PASSED
"setText(findTestObject(""Paybill/PayBillAccountNumberInputField""), AccountNo, 0)",,,,2022-04-12 21:54:20,2022-04-12 21:54:20,0.798s,PASSED
hideKeyboard(),,,,2022-04-12 21:54:20,2022-04-12 21:54:23,2.186s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAccountNumberInputtedTxt"", [""AccountNo"":AccountNo]), AccountNo)",,,,2022-04-12 21:54:23,2022-04-12 21:54:23,0.291s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-04-12 21:54:23,2022-04-12 21:54:23,0.404s,PASSED
delay(3),,,,2022-04-12 21:54:23,2022-04-12 21:54:26,3.005s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAmountPayeeNameTxt"", [""payee"":payeeName]), payeeName)",,,,2022-04-12 21:54:26,2022-04-12 21:54:27,0.312s,PASSED
