Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Issue,,,,2022-04-06 12:12:45,2022-04-06 12:13:05,20.094s,PASSED
,,,,,,,
Test Cases/Performance test/Launch,,,,2022-04-06 12:12:45,2022-04-06 12:13:05,19.878s,PASSED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.sit"")",,,,2022-04-06 12:12:45,2022-04-06 12:12:45,0.002s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-04-06 12:12:45,2022-04-06 12:12:45,0.001s,PASSED
if (isApplicationOpened == false),,,,2022-04-06 12:12:45,2022-04-06 12:13:00,14.186s,PASSED
"verifyElementVisible(findTestObject(""Dashboard/dashboardWalletTopSelect""), 20)",,,,2022-04-06 12:13:00,2022-04-06 12:13:04,4.635s,PASSED
start = System.currentTimeMillis(),,,,2022-04-06 12:13:04,2022-04-06 12:13:04,0.001s,PASSED
end = System.currentTimeMillis(),,,,2022-04-06 12:13:04,2022-04-06 12:13:04,0.000s,PASSED
loadintime = end - start,,,,2022-04-06 12:13:04,2022-04-06 12:13:04,0.001s,PASSED
manu = getDeviceManufacturer(),,,,2022-04-06 12:13:04,2022-04-06 12:13:04,0.011s,PASSED
os = getDeviceOS(),,,,2022-04-06 12:13:04,2022-04-06 12:13:04,0.010s,PASSED
osVersion = getDeviceOSVersion(),,,,2022-04-06 12:13:04,2022-04-06 12:13:04,0.010s,PASSED
println(manu),,,,2022-04-06 12:13:04,2022-04-06 12:13:04,0.002s,PASSED
println(os),,,,2022-04-06 12:13:04,2022-04-06 12:13:04,0.001s,PASSED
println(osVersion),,,,2022-04-06 12:13:04,2022-04-06 12:13:04,0.000s,PASSED
test = dataFolder,,,,2022-04-06 12:13:04,2022-04-06 12:13:04,0.001s,PASSED
"sheetName = ""Sheet1""",,,,2022-04-06 12:13:04,2022-04-06 12:13:04,0.001s,PASSED
file1 = new java.io.File(test),,,,2022-04-06 12:13:04,2022-04-06 12:13:04,0.000s,PASSED
assert file1.exists() == true,,,,2022-04-06 12:13:04,2022-04-06 12:13:04,0.001s,PASSED
woorkbook1 = getWorkbook(test),,,,2022-04-06 12:13:04,2022-04-06 12:13:05,0.589s,PASSED
"sheet1 = getExcelSheet(woorkbook1, sheetName)",,,,2022-04-06 12:13:05,2022-04-06 12:13:05,0.002s,PASSED
"setValueToCellByIndex(sheet1, 0, 0, manu)",,,,2022-04-06 12:13:05,2022-04-06 12:13:05,0.007s,PASSED
"setValueToCellByIndex(sheet1, 0, 1, os)",,,,2022-04-06 12:13:05,2022-04-06 12:13:05,0.001s,PASSED
"setValueToCellByIndex(sheet1, 0, 2, osVersion)",,,,2022-04-06 12:13:05,2022-04-06 12:13:05,0.001s,PASSED
"setValueToCellByIndex(sheet1, 0, 3, loadintime)",,,,2022-04-06 12:13:05,2022-04-06 12:13:05,0.001s,PASSED
"saveWorkbook(test, woorkbook1)",,,,2022-04-06 12:13:05,2022-04-06 12:13:05,0.092s,PASSED
