Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regress 3,,,,2022-07-14 14:17:12,2022-07-14 14:52:06,34m - 54.312s,FAILED
,,,,,,,
Test Cases/Transfer/transfer_instantTransferIBFT,,,,2022-07-14 14:17:12,2022-07-14 14:26:34,9m - 22.071s,FAILED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.sit"")",,,,2022-07-14 14:17:13,2022-07-14 14:17:13,0.002s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-07-14 14:17:13,2022-07-14 14:17:13,0.000s,PASSED
"startApplication(appPath, false)",,,,2022-07-14 14:17:13,2022-07-14 14:17:27,14.784s,PASSED
"start = ""Starts""",,,,2022-07-14 14:17:27,2022-07-14 14:17:27,0.001s,PASSED
println(start),,,,2022-07-14 14:17:27,2022-07-14 14:17:27,0.003s,PASSED
delay(5),,,,2022-07-14 14:17:27,2022-07-14 14:17:32,5.022s,PASSED
device_Height = getDeviceHeight(),,,,2022-07-14 14:17:32,2022-07-14 14:17:33,0.270s,PASSED
device_Width = getDeviceWidth(),,,,2022-07-14 14:17:33,2022-07-14 14:17:33,0.159s,PASSED
startX = device_Width / 3,,,,2022-07-14 14:17:33,2022-07-14 14:17:33,0.002s,PASSED
startY = device_Height * 0.97,,,,2022-07-14 14:17:33,2022-07-14 14:17:33,0.001s,PASSED
"tapAtPosition(startX, startY)",,,,2022-07-14 14:17:33,2022-07-14 14:17:34,1.576s,PASSED
"if (verifyElementVisible(findTestObject(""Main/mainEnterPINMessage""), 0, OPTIONAL))",,,,2022-07-14 14:17:34,2022-07-14 14:17:47,12.499s,PASSED
"verifyElementVisible(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":accType]), 0)",,,,2022-07-14 14:17:47,2022-07-14 14:17:56,8.793s,PASSED
"tap(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":accType]), 0)",,,,2022-07-14 14:17:56,2022-07-14 14:17:56,0.444s,PASSED
delay(5),,,,2022-07-14 14:17:56,2022-07-14 14:18:01,5.003s,PASSED
"verifyElementVisible(findTestObject(""Banking/m2uAccountTransferIconSelect""), 0)",,,,2022-07-14 14:18:01,2022-07-14 14:18:02,0.616s,PASSED
"tap(findTestObject(""Banking/m2uAccountTransferIconSelect""), 0)",,,,2022-07-14 14:18:02,2022-07-14 14:18:02,0.474s,PASSED
delay(5),,,,2022-07-14 14:18:02,2022-07-14 14:18:07,5.006s,PASSED
"if (verifyElementVisible(findTestObject(""Tabung/tabungEnterPasswordTxt""), 0, OPTIONAL))",,,,2022-07-14 14:18:07,2022-07-14 14:21:54,3m - 47.217s,PASSED
"println(""InterBank Test Case Started"")",,,,2022-07-14 14:21:54,2022-07-14 14:21:54,0.000s,PASSED
"verifyElementExist(findTestObject(""Banking/transferOthersTopMenuSelect""), 0)",,,,2022-07-14 14:21:54,2022-07-14 14:22:25,30.447s,PASSED
"tap(findTestObject(""Banking/transferOthersTopMenuSelect""), 0)",,,,2022-07-14 14:22:25,2022-07-14 14:23:26,1m - 0.999s,PASSED
"tap(findTestObject(""Banking/transferBanksIconSelect""), 0)",,,,2022-07-14 14:23:26,2022-07-14 14:24:19,53.181s,PASSED
"scrollToText(accBank, STOP_ON_FAILURE)",,,,2022-07-14 14:24:19,2022-07-14 14:24:31,12.110s,PASSED
"tap(findTestObject(""Banking/transferBankSelection"", [""text"":accBank]), 10)",,,,2022-07-14 14:24:31,2022-07-14 14:24:32,0.575s,PASSED
"setText(findTestObject(""Banking/transferAccountNoInputField""), accountNum, 0)",,,,2022-07-14 14:24:32,2022-07-14 14:24:34,2.536s,PASSED
hideKeyboard(),,,,2022-07-14 14:24:34,2022-07-14 14:24:39,4.730s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-07-14 14:24:39,2022-07-14 14:24:39,0.320s,PASSED
"verifyElementText(findTestObject(""Transfer/transferAmounttAccNoTxt"", [""accNo"":accNo]), accNo)",,,,2022-07-14 14:24:39,2022-07-14 14:24:41,1.512s,PASSED
"verifyElementText(findTestObject(""Transfer/transferAmounttAccBankTxt"", [""accBank"":accBank]), accBank)",,,,2022-07-14 14:24:41,2022-07-14 14:24:41,0.416s,PASSED
"verifyElementExist(findTestObject(""Transfer/transferAmountRMTxt""), 0)",,,,2022-07-14 14:24:41,2022-07-14 14:24:42,0.426s,PASSED
"verifyElementExist(findTestObject(""Duit Now/duitNowAmountInitialValueTxt""), 0)",,,,2022-07-14 14:24:42,2022-07-14 14:24:43,0.970s,PASSED
"verifyElementExist(findTestObject(""Transfer/transferAmountEnterAmountTitleTxt""), 0)",,,,2022-07-14 14:24:43,2022-07-14 14:24:43,0.300s,PASSED
trxAmount = value,,,,2022-07-14 14:24:43,2022-07-14 14:24:43,0.000s,PASSED
length = trxAmount.length(),,,,2022-07-14 14:24:43,2022-07-14 14:24:43,0.001s,PASSED
delay(3),,,,2022-07-14 14:24:43,2022-07-14 14:24:46,3.006s,PASSED
"tapAtPosition(startX, startY)",,,,2022-07-14 14:24:46,2022-07-14 14:24:46,0.221s,PASSED
