Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regress 2,,,,2022-07-01 17:38:27,2022-07-01 17:47:28,9m - 0.275s,PASSED
,,,,,,,
Test Cases/Tabung/tabung_createTabungCreatorOnly,,,,2022-07-01 17:38:28,2022-07-01 17:42:10,3m - 42.173s,PASSED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.uat"")",,,,2022-07-01 17:38:28,2022-07-01 17:38:28,0.002s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-07-01 17:38:28,2022-07-01 17:38:28,0.000s,PASSED
"startApplication(appPath, false)",,,,2022-07-01 17:38:28,2022-07-01 17:38:44,15.397s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardWalletTopSelect""), 0)",,,,2022-07-01 17:38:44,2022-07-01 17:38:50,6.063s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardQuickActionsTitleTxt""), 0)",,,,2022-07-01 17:38:50,2022-07-01 17:38:50,0.615s,PASSED
delay(5),,,,2022-07-01 17:38:50,2022-07-01 17:38:55,5.019s,PASSED
device_Height = getDeviceHeight(),,,,2022-07-01 17:38:55,2022-07-01 17:38:56,0.189s,PASSED
device_Width = getDeviceWidth(),,,,2022-07-01 17:38:56,2022-07-01 17:38:56,0.165s,PASSED
startX = device_Width / 1.25,,,,2022-07-01 17:38:56,2022-07-01 17:38:56,0.002s,PASSED
startY = device_Height * 0.97,,,,2022-07-01 17:38:56,2022-07-01 17:38:56,0.002s,PASSED
"tapAtPosition(startX, startY)",,,,2022-07-01 17:38:56,2022-07-01 17:38:56,0.239s,PASSED
"tap(findTestObject(""Object Repository/Settings/new_settings_moreMainBtn""), 0)",,,,2022-07-01 17:38:56,2022-07-01 17:38:59,3.028s,PASSED
"waitForElementPresent(findTestObject(""Main/moreTabungIconSelect""), 0)",,,,2022-07-01 17:38:59,2022-07-01 17:38:59,0.411s,PASSED
"tap(findTestObject(""Main/moreTabungIconSelect""), 0)",,,,2022-07-01 17:38:59,2022-07-01 17:39:00,0.384s,PASSED
"if (verifyElementVisible(findTestObject(""Main/mainEnterPINMessage""), 0, OPTIONAL))",,,,2022-07-01 17:39:00,2022-07-01 17:39:14,14.153s,PASSED
"waitForElementPresent(findTestObject(""Tabung/tabungCreateTabungBtn""), 0)",,,,2022-07-01 17:39:14,2022-07-01 17:39:25,11.044s,PASSED
"tap(findTestObject(""Tabung/tabungCreateTabungBtn""), 0)",,,,2022-07-01 17:39:25,2022-07-01 17:39:25,0.560s,PASSED
delay(2),,,,2022-07-01 17:39:25,2022-07-01 17:39:27,2.004s,PASSED
"tap(findTestObject(""Tabung/tabungCreateTravelSelect""), 0)",,,,2022-07-01 17:39:27,2022-07-01 17:39:28,0.354s,PASSED
"setText(findTestObject(""Tabung/tabungNameInputField""), tabungName, 0)",,,,2022-07-01 17:39:28,2022-07-01 17:39:32,3.872s,PASSED
hideKeyboard(),,,,2022-07-01 17:39:32,2022-07-01 17:39:33,1.217s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-07-01 17:39:33,2022-07-01 17:39:33,0.301s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-07-01 17:39:33,2022-07-01 17:39:35,1.729s,PASSED
delay(2),,,,2022-07-01 17:39:35,2022-07-01 17:39:37,2.009s,PASSED
"tap(findTestObject(""Tabung/tabungAmountTickBtn""), 0)",,,,2022-07-01 17:39:37,2022-07-01 17:39:37,0.330s,PASSED
delay(2),,,,2022-07-01 17:39:37,2022-07-01 17:39:39,2.004s,PASSED
"tap(findTestObject(""Login Onboarding/PIN0""), 0)",,,,2022-07-01 17:39:39,2022-07-01 17:39:40,0.369s,PASSED
"tap(findTestObject(""Login Onboarding/PIN0""), 0)",,,,2022-07-01 17:39:40,2022-07-01 17:39:41,0.855s,PASSED
"tap(findTestObject(""Login Onboarding/PIN0""), 0)",,,,2022-07-01 17:39:41,2022-07-01 17:39:41,0.928s,PASSED
delay(2),,,,2022-07-01 17:39:41,2022-07-01 17:39:43,2.004s,PASSED
"tap(findTestObject(""Tabung/tabungCreateAmountTickBtn""), 0)",,,,2022-07-01 17:39:43,2022-07-01 17:39:44,0.343s,PASSED
"tap(findTestObject(""Tabung/tabungSelectStartDateField""), 0)",,,,2022-07-01 17:39:44,2022-07-01 17:39:46,2.291s,PASSED
"tap(findTestObject(""Tabung/tabungDatePickerSelect""), 0)",,,,2022-07-01 17:39:46,2022-07-01 17:39:48,1.911s,PASSED
"tap(findTestObject(""Main/mainCalenderPickerDoneBtn""), 0)",,,,2022-07-01 17:39:48,2022-07-01 17:39:48,0.379s,PASSED
delay(2),,,,2022-07-01 17:39:48,2022-07-01 17:39:50,2.003s,PASSED
"tap(findTestObject(""Tabung/tabungContinueBtn""), 0)",,,,2022-07-01 17:39:50,2022-07-01 17:39:51,0.320s,PASSED
"tap(findTestObject(""Tabung/tabungSelectEndDateField""), 0)",,,,2022-07-01 17:39:51,2022-07-01 17:39:53,1.956s,PASSED
