Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regress 5,,,,2022-07-14 13:11:40,2022-07-14 13:56:20,44m - 40.230s,FAILED
,,,,,,,
Test Cases/Transfer/asnb_asnbTransfer,,,,2022-07-14 13:11:40,2022-07-14 13:20:43,9m - 2.770s,PASSED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.sit"")",,,,2022-07-14 13:11:41,2022-07-14 13:11:41,0.002s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-07-14 13:11:41,2022-07-14 13:11:41,0.001s,PASSED
"startApplication(""/Users/a00139272/Katalon Studio/MAE/androidapp/app-sit-universal-release-copy.apk"", false)",,,,2022-07-14 13:11:41,2022-07-14 13:11:56,14.791s,PASSED
delay(5),,,,2022-07-14 13:11:56,2022-07-14 13:12:01,5.021s,PASSED
device_Height = getDeviceHeight(),,,,2022-07-14 13:12:01,2022-07-14 13:12:01,0.248s,PASSED
device_Width = getDeviceWidth(),,,,2022-07-14 13:12:01,2022-07-14 13:12:01,0.175s,PASSED
startX = device_Width / 3,,,,2022-07-14 13:12:01,2022-07-14 13:12:01,0.002s,PASSED
startY = device_Height * 0.97,,,,2022-07-14 13:12:01,2022-07-14 13:12:01,0.002s,PASSED
"tapAtPosition(startX, startY)",,,,2022-07-14 13:12:01,2022-07-14 13:12:02,0.643s,PASSED
"if (verifyElementVisible(findTestObject(""Main/mainEnterPINMessage""), 0, OPTIONAL))",,,,2022-07-14 13:12:02,2022-07-14 13:12:15,13.591s,PASSED
"verifyElementVisible(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":""MAE""]), 0)",,,,2022-07-14 13:12:15,2022-07-14 13:12:23,7.660s,PASSED
"tap(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":""MAE""]), 0)",,,,2022-07-14 13:12:23,2022-07-14 13:12:23,0.352s,PASSED
delay(5),,,,2022-07-14 13:12:23,2022-07-14 13:12:28,5.003s,PASSED
"tap(findTestObject(""Banking/m2uAccountTransferIconSelect""), 0)",,,,2022-07-14 13:12:28,2022-07-14 13:12:29,0.303s,PASSED
delay(3),,,,2022-07-14 13:12:29,2022-07-14 13:12:32,3.004s,PASSED
"if (verifyElementVisible(findTestObject(""Tabung/tabungEnterPasswordTxt""), 0, OPTIONAL))",,,,2022-07-14 13:12:32,2022-07-14 13:16:19,3m - 46.925s,PASSED
