Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regress 4,,,,2022-06-16 13:02:46,2022-06-16 13:47:19,44m - 33.459s,FAILED
,,,,,,,
Test Cases/Send Request Money/sendMoney,,,,2022-06-16 13:02:46,2022-06-16 13:13:03,10m - 17.191s,PASSED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.uat"")",,,,2022-06-16 13:02:46,2022-06-16 13:02:46,0.001s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-06-16 13:02:46,2022-06-16 13:02:46,0.001s,PASSED
if (isApplicationOpened == false),,,,2022-06-16 13:02:46,2022-06-16 13:03:01,15.155s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardWalletTopSelect""), 0)",,,,2022-06-16 13:03:01,2022-06-16 13:03:07,5.446s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardQuickActionsTitleTxt""), 0)",,,,2022-06-16 13:03:07,2022-06-16 13:03:08,0.875s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardSSLTitleTxt""), 0)",,,,2022-06-16 13:03:08,2022-06-16 13:03:08,0.626s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/mainBottomMenuMaybank2uBtn""), 0)",,,,2022-06-16 13:03:08,2022-06-16 13:03:49,40.362s,PASSED
device_Height = getDeviceHeight(),,,,2022-06-16 13:03:49,2022-06-16 13:03:49,0.118s,PASSED
device_Width = getDeviceWidth(),,,,2022-06-16 13:03:49,2022-06-16 13:03:49,0.090s,PASSED
startX = device_Width / 3,,,,2022-06-16 13:03:49,2022-06-16 13:03:49,0.001s,PASSED
startY = device_Height * 0.97,,,,2022-06-16 13:03:49,2022-06-16 13:03:49,0.001s,PASSED
"tapAtPosition(startX, startY)",,,,2022-06-16 13:03:49,2022-06-16 13:03:49,0.236s,PASSED
"if (verifyElementVisible(findTestObject(""Main/mainEnterPINMessage""), 0, OPTIONAL))",,,,2022-06-16 13:03:49,2022-06-16 13:04:02,12.363s,PASSED
"verifyElementVisible(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":""MAE""]), 10)",,,,2022-06-16 13:04:02,2022-06-16 13:04:10,8.445s,PASSED
"tap(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":""MAE""]), 10)",,,,2022-06-16 13:04:10,2022-06-16 13:04:11,0.592s,PASSED
