Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Issue,,,,2022-04-12 21:28:29,2022-04-12 21:31:47,3m - 18.500s,FAILED
,,,,,,,
Test Cases/PayBill/payBills_todayTransaction,,,,2022-04-12 21:28:29,2022-04-12 21:31:47,3m - 18.245s,FAILED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.sit"")",,,,2022-04-12 21:28:29,2022-04-12 21:28:29,0.001s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-04-12 21:28:29,2022-04-12 21:28:29,0.000s,PASSED
"startApplication(appPath, false)",,,,2022-04-12 21:28:29,2022-04-12 21:28:43,13.848s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardWalletTopSelect""), 0)",,,,2022-04-12 21:28:43,2022-04-12 21:28:47,4.170s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardQuickActionsTitleTxt""), 0)",,,,2022-04-12 21:28:47,2022-04-12 21:28:48,0.791s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardSSLTitleTxt""), 0)",,,,2022-04-12 21:28:48,2022-04-12 21:28:48,0.453s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/mainBottomMenuMaybank2uBtn""), 0)",,,,2022-04-12 21:28:48,2022-04-12 21:29:09,20.223s,PASSED
"takeScreenshot(""/Users/a00139272/git/MAEAutomation2/Performance/Wifi 3Bar/1.png"")",,,,2022-04-12 21:29:09,2022-04-12 21:29:10,1.539s,PASSED
device_Height = getDeviceHeight(),,,,2022-04-12 21:29:10,2022-04-12 21:29:10,0.165s,PASSED
device_Width = getDeviceWidth(),,,,2022-04-12 21:29:10,2022-04-12 21:29:11,0.168s,PASSED
startX = device_Width / 3,,,,2022-04-12 21:29:11,2022-04-12 21:29:11,0.001s,PASSED
startY = device_Height * 0.97,,,,2022-04-12 21:29:11,2022-04-12 21:29:11,0.001s,PASSED
"tapAtPosition(startX, startY)",,,,2022-04-12 21:29:11,2022-04-12 21:29:11,0.243s,PASSED
"if (verifyElementVisible(findTestObject(""Main/mainEnterPINMessage""), 0, OPTIONAL))",,,,2022-04-12 21:29:11,2022-04-12 21:29:26,14.677s,PASSED
"tap(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":accType]), 10)",,,,2022-04-12 21:29:26,2022-04-12 21:29:34,8.405s,PASSED
"tap(findTestObject(""Banking/m2uAccountPayBillsIconSelect""), 0)",,,,2022-04-12 21:29:34,2022-04-12 21:29:38,4.214s,PASSED
