Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regress 2,,,,2022-06-23 10:46:25,2022-06-23 11:00:08,13m - 43.456s,FAILED
,,,,,,,
Test Cases/Others/ticketing_buyKLIATicket,,,,2022-06-23 10:46:25,2022-06-23 10:49:18,2m - 52.583s,PASSED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.sit"")",,,,2022-06-23 10:46:26,2022-06-23 10:46:26,0.002s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-06-23 10:46:26,2022-06-23 10:46:26,0.000s,PASSED
"startApplication(appPath, false)",,,,2022-06-23 10:46:26,2022-06-23 10:46:42,16.657s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardWalletTopSelect""), 0)",,,,2022-06-23 10:46:42,2022-06-23 10:46:51,8.244s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardQuickActionsTitleTxt""), 0)",,,,2022-06-23 10:46:51,2022-06-23 10:46:51,0.419s,PASSED
delay(5),,,,2022-06-23 10:46:51,2022-06-23 10:46:56,5.017s,PASSED
device_Height = getDeviceHeight(),,,,2022-06-23 10:46:56,2022-06-23 10:46:57,0.443s,PASSED
device_Width = getDeviceWidth(),,,,2022-06-23 10:46:57,2022-06-23 10:46:57,0.270s,PASSED
startX = device_Width / 3,,,,2022-06-23 10:46:57,2022-06-23 10:46:57,0.002s,PASSED
startY = device_Height * 0.97,,,,2022-06-23 10:46:57,2022-06-23 10:46:57,0.002s,PASSED
"tapAtPosition(startX, startY)",,,,2022-06-23 10:46:57,2022-06-23 10:46:57,0.205s,PASSED
"if (verifyElementVisible(findTestObject(""Main/mainEnterPINMessage""), 0, OPTIONAL))",,,,2022-06-23 10:46:57,2022-06-23 10:47:10,12.862s,PASSED
"waitForElementPresent(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":""MAE""]), 0)",,,,2022-06-23 10:47:10,2022-06-23 10:47:19,8.857s,PASSED
"tap(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":""MAE""]), 0)",,,,2022-06-23 10:47:19,2022-06-23 10:47:19,0.412s,PASSED
