Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regress 5,,,,2022-07-04 11:08:45,2022-07-04 11:58:19,49m - 33.531s,FAILED
,,,,,,,
Test Cases/Transfer/asnb_asnbTransfer,,,,2022-07-04 11:08:46,2022-07-04 11:16:16,7m - 30.597s,PASSED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.sit"")",,,,2022-07-04 11:08:46,2022-07-04 11:08:46,0.001s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-07-04 11:08:46,2022-07-04 11:08:46,0.001s,PASSED
"startApplication(""/Users/a00139272/Katalon Studio/MAE/androidapp/app-sit-universal-release-copy.apk"", false)",,,,2022-07-04 11:08:46,2022-07-04 11:09:01,14.716s,PASSED
delay(5),,,,2022-07-04 11:09:01,2022-07-04 11:09:06,5.023s,PASSED
device_Height = getDeviceHeight(),,,,2022-07-04 11:09:06,2022-07-04 11:09:06,0.139s,PASSED
device_Width = getDeviceWidth(),,,,2022-07-04 11:09:06,2022-07-04 11:09:06,0.075s,PASSED
startX = device_Width / 3,,,,2022-07-04 11:09:06,2022-07-04 11:09:06,0.002s,PASSED
startY = device_Height * 0.97,,,,2022-07-04 11:09:06,2022-07-04 11:09:06,0.001s,PASSED
"tapAtPosition(startX, startY)",,,,2022-07-04 11:09:06,2022-07-04 11:09:06,0.231s,PASSED
"if (verifyElementVisible(findTestObject(""Main/mainEnterPINMessage""), 0, OPTIONAL))",,,,2022-07-04 11:09:06,2022-07-04 11:09:19,12.768s,PASSED
"verifyElementVisible(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":""MAE""]), 0)",,,,2022-07-04 11:09:19,2022-07-04 11:09:29,10.157s,PASSED
"tap(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":""MAE""]), 0)",,,,2022-07-04 11:09:29,2022-07-04 11:09:30,0.474s,PASSED
delay(5),,,,2022-07-04 11:09:30,2022-07-04 11:09:35,5.005s,PASSED
"tap(findTestObject(""Banking/m2uAccountTransferIconSelect""), 0)",,,,2022-07-04 11:09:35,2022-07-04 11:09:35,0.473s,PASSED
delay(3),,,,2022-07-04 11:09:35,2022-07-04 11:09:38,3.006s,PASSED
"if (verifyElementVisible(findTestObject(""Tabung/tabungEnterPasswordTxt""), 0, OPTIONAL))",,,,2022-07-04 11:09:38,2022-07-04 11:11:56,2m - 17.451s,PASSED
delay(3),,,,2022-07-04 11:11:56,2022-07-04 11:11:59,3.007s,PASSED
"tap(findTestObject(""ASNB/transferASNBTopBtn""), 0)",,,,2022-07-04 11:11:59,2022-07-04 11:13:00,1m - 0.780s,PASSED
"tap(findTestObject(""ASNB/asnbTransferBtn""), 0)",,,,2022-07-04 11:13:00,2022-07-04 11:13:52,52.909s,PASSED
"verifyElementExist(findTestObject(""ASNB/transferASNBProductNameTitleTxt""), 0)",,,,2022-07-04 11:13:52,2022-07-04 11:13:53,0.300s,PASSED
"verifyElementExist(findTestObject(""ASNB/transferASNBProductNameSelectTxt"", [""productName"":productNameInitial]), 0)",,,,2022-07-04 11:13:53,2022-07-04 11:13:53,0.285s,PASSED
"tap(findTestObject(""ASNB/asnbSelectProductDropdown""), 0)",,,,2022-07-04 11:13:53,2022-07-04 11:13:54,0.823s,PASSED
"verifyElementText(findTestObject(""ASNB/asnbProductEquity3DropdownSelection"", [""productType"":productType]), productType)",,,,2022-07-04 11:13:54,2022-07-04 11:13:55,1.116s,PASSED
"tap(findTestObject(""ASNB/asnbProductEquity3DropdownSelection"", [""productType"":productType]), 0)",,,,2022-07-04 11:13:55,2022-07-04 11:13:55,0.251s,PASSED
"tap(findTestObject(""Main/mainCalenderPickerDoneBtn""), 0)",,,,2022-07-04 11:13:55,2022-07-04 11:13:56,0.995s,PASSED
"verifyElementText(findTestObject(""ASNB/transferASNBProductNameSelectTxt"", [""productName"":productType]), productType)",,,,2022-07-04 11:13:56,2022-07-04 11:13:57,0.858s,PASSED
"verifyElementExist(findTestObject(""ASNB/SelectASNBMember"", [""idSelectType"":productNameInitial]), 0)",,,,2022-07-04 11:13:57,2022-07-04 11:13:57,0.320s,PASSED
"verifyElementExist(findTestObject(""ASNB/transferASNBIDTypeTitleTxt""), 0)",,,,2022-07-04 11:13:57,2022-07-04 11:13:58,0.280s,PASSED
"tap(findTestObject(""Object Repository/ASNB/SelectASNBMember"", [""idSelectType"":productNameInitial]), 0)",,,,2022-07-04 11:13:58,2022-07-04 11:13:58,0.365s,PASSED
"verifyElementText(findTestObject(""ASNB/asnbIDTypeDropdown"", [""idType"":idType]), idType)",,,,2022-07-04 11:13:58,2022-07-04 11:13:59,1.035s,PASSED
