Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regress 5,,,,2022-07-08 15:10:07,2022-07-08 15:55:12,45m - 5.153s,FAILED
,,,,,,,
Test Cases/Transfer/asnb_asnbTransfer,,,,2022-07-08 15:10:07,2022-07-08 15:17:00,6m - 52.822s,PASSED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.sit"")",,,,2022-07-08 15:10:08,2022-07-08 15:10:08,0.001s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-07-08 15:10:08,2022-07-08 15:10:08,0.000s,PASSED
"startApplication(""/Users/a00139272/Katalon Studio/MAE/androidapp/app-sit-universal-release-copy.apk"", false)",,,,2022-07-08 15:10:08,2022-07-08 15:10:23,14.961s,PASSED
delay(5),,,,2022-07-08 15:10:23,2022-07-08 15:10:28,5.026s,PASSED
device_Height = getDeviceHeight(),,,,2022-07-08 15:10:28,2022-07-08 15:10:28,0.147s,PASSED
device_Width = getDeviceWidth(),,,,2022-07-08 15:10:28,2022-07-08 15:10:28,0.081s,PASSED
startX = device_Width / 3,,,,2022-07-08 15:10:28,2022-07-08 15:10:28,0.002s,PASSED
startY = device_Height * 0.97,,,,2022-07-08 15:10:28,2022-07-08 15:10:28,0.001s,PASSED
"tapAtPosition(startX, startY)",,,,2022-07-08 15:10:28,2022-07-08 15:10:28,0.227s,PASSED
"if (verifyElementVisible(findTestObject(""Main/mainEnterPINMessage""), 0, OPTIONAL))",,,,2022-07-08 15:10:28,2022-07-08 15:10:40,12.162s,PASSED
"verifyElementVisible(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":""MAE""]), 0)",,,,2022-07-08 15:10:40,2022-07-08 15:10:47,6.923s,PASSED
"tap(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":""MAE""]), 0)",,,,2022-07-08 15:10:47,2022-07-08 15:10:48,0.460s,PASSED
delay(5),,,,2022-07-08 15:10:48,2022-07-08 15:10:53,5.008s,PASSED
"tap(findTestObject(""Banking/m2uAccountTransferIconSelect""), 0)",,,,2022-07-08 15:10:53,2022-07-08 15:10:53,0.379s,PASSED
delay(3),,,,2022-07-08 15:10:53,2022-07-08 15:10:56,3.006s,PASSED
"if (verifyElementVisible(findTestObject(""Tabung/tabungEnterPasswordTxt""), 0, OPTIONAL))",,,,2022-07-08 15:10:56,2022-07-08 15:12:37,1m - 41.394s,PASSED
delay(3),,,,2022-07-08 15:12:37,2022-07-08 15:12:40,3.004s,PASSED
"tap(findTestObject(""ASNB/transferASNBTopBtn""), 0)",,,,2022-07-08 15:12:40,2022-07-08 15:13:41,1m - 0.991s,PASSED
"tap(findTestObject(""ASNB/asnbTransferBtn""), 0)",,,,2022-07-08 15:13:41,2022-07-08 15:14:34,52.901s,PASSED
"verifyElementExist(findTestObject(""ASNB/transferASNBProductNameTitleTxt""), 0)",,,,2022-07-08 15:14:34,2022-07-08 15:14:35,0.855s,PASSED
"verifyElementExist(findTestObject(""ASNB/transferASNBProductNameSelectTxt"", [""productName"":productNameInitial]), 0)",,,,2022-07-08 15:14:35,2022-07-08 15:14:35,0.291s,PASSED
"tap(findTestObject(""ASNB/asnbSelectProductDropdown""), 0)",,,,2022-07-08 15:14:35,2022-07-08 15:14:36,0.321s,PASSED
"verifyElementText(findTestObject(""ASNB/asnbProductEquity3DropdownSelection"", [""productType"":productType]), productType)",,,,2022-07-08 15:14:36,2022-07-08 15:14:37,1.025s,PASSED
