Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MAE,,,,2022-02-08 19:40:40,2022-02-08 19:46:34,5m - 53.807s,FAILED
,,,,,,,
Test Cases/PayBill/payBills_todayTransaction,,,,2022-02-08 19:40:40,2022-02-08 19:42:28,1m - 47.150s,PASSED
"startApplication(appPath, false)",,,,2022-02-08 19:40:41,2022-02-08 19:40:54,13.564s,PASSED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.dev"")",,,,2022-02-08 19:40:54,2022-02-08 19:40:54,0.001s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-02-08 19:40:54,2022-02-08 19:40:54,0.000s,PASSED
delay(5),,,,2022-02-08 19:40:54,2022-02-08 19:40:59,5.018s,PASSED
"if (getDeviceManufacturer() == ""samsung"")",,,,2022-02-08 19:40:59,2022-02-08 19:41:00,0.670s,PASSED
"if (verifyElementVisible(findTestObject(""Main/mainEnterPINMessage""), 0, OPTIONAL))",,,,2022-02-08 19:41:00,2022-02-08 19:41:14,13.614s,PASSED
"tap(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":""Personal Current Account""]), 10)",,,,2022-02-08 19:41:14,2022-02-08 19:41:17,3.417s,PASSED
"tap(findTestObject(""Banking/m2uAccountPayBillsIconSelect""), 0)",,,,2022-02-08 19:41:17,2022-02-08 19:41:21,3.951s,PASSED
"if (verifyElementVisible(findTestObject(""Login Onboarding/loginEnterPasswordMessage""), 0, OPTIONAL))",,,,2022-02-08 19:41:21,2022-02-08 19:41:25,3.749s,PASSED
"waitForElementPresent(findTestObject(""Paybill/payBillsIconSelect""), 0)",,,,2022-02-08 19:41:25,2022-02-08 19:41:30,4.811s,PASSED
"tap(findTestObject(""Paybill/payBillsIconSelect""), 0)",,,,2022-02-08 19:41:30,2022-02-08 19:41:30,0.483s,PASSED
"tap(findTestObject(""Paybill/payBillSearchBillerInputField""), 0)",,,,2022-02-08 19:41:30,2022-02-08 19:41:33,2.706s,PASSED
"setText(findTestObject(""Paybill/payBillBillerNameInputField""), ""Maxis"", 0)",,,,2022-02-08 19:41:33,2022-02-08 19:41:35,2.044s,PASSED
delay(3),,,,2022-02-08 19:41:35,2022-02-08 19:41:38,3.004s,PASSED
"tap(findTestObject(""Paybill/payBillBillerSelect"", [""text"":""Maxis Mobile Sdn Bhd""]), 10)",,,,2022-02-08 19:41:38,2022-02-08 19:41:39,1.316s,PASSED
"tap(findTestObject(""Paybill/payBillBillerSelect"", [""text"":""Maxis Mobile Sdn Bhd""]), 10)",,,,2022-02-08 19:41:39,2022-02-08 19:41:40,0.506s,PASSED
"setText(findTestObject(""Paybill/PayBillAccountNumberInputField""), ""1544054651"", 0)",,,,2022-02-08 19:41:40,2022-02-08 19:41:42,2.288s,PASSED
hideKeyboard(),,,,2022-02-08 19:41:42,2022-02-08 19:41:43,1.086s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-02-08 19:41:43,2022-02-08 19:41:44,0.448s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-02-08 19:41:44,2022-02-08 19:41:46,2.084s,PASSED
"tap(findTestObject(""Login Onboarding/PIN4""), 0)",,,,2022-02-08 19:41:46,2022-02-08 19:41:46,0.617s,PASSED
delay(3),,,,2022-02-08 19:41:46,2022-02-08 19:41:49,3.007s,PASSED
"tap(findTestObject(""Main/mainAmountTickBtn""), 0)",,,,2022-02-08 19:41:49,2022-02-08 19:41:50,0.626s,PASSED
delay(5),,,,2022-02-08 19:41:50,2022-02-08 19:41:55,5.005s,PASSED
"waitForElementPresent(findTestObject(""Main/mainPayNowBtn""), 5)",,,,2022-02-08 19:41:55,2022-02-08 19:41:55,0.436s,PASSED
"tap(findTestObject(""Main/mainPayNowBtn""), 0)",,,,2022-02-08 19:41:55,2022-02-08 19:41:56,0.511s,PASSED
"if (verifyElementVisible(findTestObject(""Festive Season/festiveReturnAngpaoTACNoTxt""), 0, OPTIONAL))",,,,2022-02-08 19:41:56,2022-02-08 19:42:16,20.644s,PASSED
"message = getText(findTestObject(""Main/mainTransactionStatusMessageTxt""), 10)",,,,2022-02-08 19:42:16,2022-02-08 19:42:22,5.624s,PASSED
println(message),,,,2022-02-08 19:42:22,2022-02-08 19:42:22,0.003s,PASSED
