Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Issue,,,,2022-04-11 10:04:35,2022-04-11 10:08:10,3m - 35.045s,FAILED
,,,,,,,
Test Cases/PayBill/payBills_todayTransaction,,,,2022-04-11 10:04:35,2022-04-11 10:08:10,3m - 34.824s,FAILED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.sit"")",,,,2022-04-11 10:04:35,2022-04-11 10:04:35,0.002s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-04-11 10:04:35,2022-04-11 10:04:35,0.000s,PASSED
"startApplication(appPath, false)",,,,2022-04-11 10:04:35,2022-04-11 10:04:50,14.142s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardWalletTopSelect""), 0)",,,,2022-04-11 10:04:50,2022-04-11 10:04:55,4.961s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardQuickActionsTitleTxt""), 0)",,,,2022-04-11 10:04:55,2022-04-11 10:04:56,1.126s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardSSLTitleTxt""), 0)",,,,2022-04-11 10:04:56,2022-04-11 10:04:56,0.352s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/mainBottomMenuMaybank2uBtn""), 0)",,,,2022-04-11 10:04:56,2022-04-11 10:05:16,20.277s,PASSED
"takeScreenshot(""/Users/a00139272/git/MAEAutomation2/Performance/3G 5Bar/1.png"")",,,,2022-04-11 10:05:16,2022-04-11 10:05:18,1.477s,PASSED
device_Height = getDeviceHeight(),,,,2022-04-11 10:05:18,2022-04-11 10:05:18,0.162s,PASSED
device_Width = getDeviceWidth(),,,,2022-04-11 10:05:18,2022-04-11 10:05:18,0.154s,PASSED
startX = device_Width / 3,,,,2022-04-11 10:05:18,2022-04-11 10:05:18,0.001s,PASSED
startY = device_Height * 0.97,,,,2022-04-11 10:05:18,2022-04-11 10:05:18,0.002s,PASSED
"tapAtPosition(startX, startY)",,,,2022-04-11 10:05:18,2022-04-11 10:05:18,0.248s,PASSED
"if (verifyElementVisible(findTestObject(""Main/mainEnterPINMessage""), 0, OPTIONAL))",,,,2022-04-11 10:05:18,2022-04-11 10:05:31,13.161s,PASSED
"tap(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":accType]), 10)",,,,2022-04-11 10:05:31,2022-04-11 10:05:45,13.863s,PASSED
"tap(findTestObject(""Banking/m2uAccountPayBillsIconSelect""), 0)",,,,2022-04-11 10:05:45,2022-04-11 10:05:50,4.184s,PASSED
"if (verifyElementVisible(findTestObject(""Login Onboarding/loginEnterPasswordMessage""), 0, OPTIONAL))",,,,2022-04-11 10:05:50,2022-04-11 10:05:56,6.403s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsIconSelect""), 0)",,,,2022-04-11 10:05:56,2022-04-11 10:06:16,20.151s,FAILED
"tap(findTestObject(""Paybill/payBillsIconSelect""), 0)",,,,2022-04-11 10:06:16,2022-04-11 10:06:17,1.163s,PASSED
"tap(findTestObject(""Paybill/payBillSearchBillerInputField""), 0)",,,,2022-04-11 10:06:17,2022-04-11 10:06:22,4.921s,PASSED
"setText(findTestObject(""Paybill/payBillBillerNameInputField""), payeeName, 0)",,,,2022-04-11 10:06:22,2022-04-11 10:06:24,2.078s,PASSED
delay(3),,,,2022-04-11 10:06:24,2022-04-11 10:06:27,3.004s,PASSED
"tap(findTestObject(""Paybill/payBillBillerSelect"", [""payeeName"":payeeName]), 10)",,,,2022-04-11 10:06:27,2022-04-11 10:06:28,0.473s,PASSED
"tap(findTestObject(""Paybill/payBillBillerSelect"", [""payeeName"":payeeName]), 10)",,,,2022-04-11 10:06:28,2022-04-11 10:06:29,0.967s,PASSED
delay(3),,,,2022-04-11 10:06:29,2022-04-11 10:06:32,3.007s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAccountPayeeNameTxt"", [""payee"":payeeName]), payeeName)",,,,2022-04-11 10:06:32,2022-04-11 10:06:32,0.274s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsAccountNumberTitleTxt""), 0)",,,,2022-04-11 10:06:32,2022-04-11 10:06:32,0.214s,PASSED
"setText(findTestObject(""Paybill/PayBillAccountNumberInputField""), AccountNo, 0)",,,,2022-04-11 10:06:32,2022-04-11 10:06:33,0.842s,PASSED
hideKeyboard(),,,,2022-04-11 10:06:33,2022-04-11 10:06:35,1.849s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAccountNumberInputtedTxt"", [""AccountNo"":AccountNo]), AccountNo)",,,,2022-04-11 10:06:35,2022-04-11 10:06:35,0.250s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-04-11 10:06:35,2022-04-11 10:06:35,0.336s,PASSED
delay(3),,,,2022-04-11 10:06:35,2022-04-11 10:06:38,3.006s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAmountPayeeNameTxt"", [""payee"":payeeName]), payeeName)",,,,2022-04-11 10:06:38,2022-04-11 10:06:39,0.336s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAmountPayeeAccountNoTxt"", [""accNo"":accNo]), accNo)",,,,2022-04-11 10:06:39,2022-04-11 10:06:39,0.300s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsAmountInitialTxt""), 0)",,,,2022-04-11 10:06:39,2022-04-11 10:06:39,0.289s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsAmountCurrencyTxt""), 0)",,,,2022-04-11 10:06:39,2022-04-11 10:06:40,0.268s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsAmountEnterTitleTxt""), 0)",,,,2022-04-11 10:06:40,2022-04-11 10:06:40,0.223s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-04-11 10:06:40,2022-04-11 10:06:40,0.438s,PASSED
"tap(findTestObject(""Login Onboarding/PIN4""), 0)",,,,2022-04-11 10:06:40,2022-04-11 10:06:41,0.384s,PASSED
delay(3),,,,2022-04-11 10:06:41,2022-04-11 10:06:44,3.003s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAmountInputtedTxt"", [""value"":value]), value)",,,,2022-04-11 10:06:44,2022-04-11 10:06:44,0.331s,PASSED
"tap(findTestObject(""Main/mainAmountTickBtn""), 0)",,,,2022-04-11 10:06:44,2022-04-11 10:06:45,0.545s,PASSED
delay(5),,,,2022-04-11 10:06:45,2022-04-11 10:06:50,5.003s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsConfirmPayeeNameTxt"", [""payeeName"":payeeName]), payeeName)",,,,2022-04-11 10:06:50,2022-04-11 10:06:50,0.269s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsConfirmPayeeAccountNoTxt"", [""accNo"":accNo]), accNo)",,,,2022-04-11 10:06:50,2022-04-11 10:06:50,0.254s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsConfirmAmountTxt"", [""amount"":amount]), amount)",,,,2022-04-11 10:06:50,2022-04-11 10:06:50,0.275s,PASSED
