Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regress 1,,,,2022-02-18 09:33:14,2022-02-18 09:49:55,16m - 40.813s,FAILED
,,,,,,,
Test Cases/Login Onboard/onboard_onboardIntoMAE,,,,2022-02-18 09:33:14,2022-02-18 09:35:06,1m - 51.913s,PASSED
"startApplication(appPath, false)",,,,2022-02-18 09:33:15,2022-02-18 09:33:29,14.567s,PASSED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.dev"")",,,,2022-02-18 09:33:29,2022-02-18 09:33:29,0.001s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-02-18 09:33:29,2022-02-18 09:33:29,0.000s,PASSED
"if (verifyElementVisible(findTestObject(""Login Onboarding/onboardWelcomeSkipBtn""), 0, OPTIONAL))",,,,2022-02-18 09:33:29,2022-02-18 09:33:33,4.272s,PASSED
"tap(findTestObject(""Dashboard/dashboardSetUpWalletIcon""), 0)",,,,2022-02-18 09:33:33,2022-02-18 09:33:38,4.722s,PASSED
"tap(findTestObject(""Login Onboarding/getStartedExistingUserBtn""), 0)",,,,2022-02-18 09:33:38,2022-02-18 09:33:40,1.643s,PASSED
"setText(findTestObject(""Login Onboarding/loginExistingUsernameInputField""), Username, 0)",,,,2022-02-18 09:33:40,2022-02-18 09:33:41,0.949s,PASSED
hideKeyboard(),,,,2022-02-18 09:33:41,2022-02-18 09:33:42,1.257s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-02-18 09:33:42,2022-02-18 09:33:43,0.483s,PASSED
"waitForElementPresent(findTestObject(""Login Onboarding/loginExistingMineConfirmationBtn""), 50)",,,,2022-02-18 09:33:43,2022-02-18 09:33:44,1.623s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingMineConfirmationBtn""), 0)",,,,2022-02-18 09:33:44,2022-02-18 09:33:45,0.800s,PASSED
"setText(findTestObject(""Login Onboarding/loginPasswordInputField""), Password, 0)",,,,2022-02-18 09:33:45,2022-02-18 09:33:47,2.064s,PASSED
hideKeyboard(),,,,2022-02-18 09:33:47,2022-02-18 09:33:48,1.248s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-02-18 09:33:48,2022-02-18 09:33:49,0.462s,PASSED
"if (verifyElementVisible(findTestObject(""Login Onboarding/Proceed""), 3, OPTIONAL))",,,,2022-02-18 09:33:49,2022-02-18 09:33:52,3.048s,PASSED
else,,,,2022-02-18 09:33:52,2022-02-18 09:33:52,0.000s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-02-18 09:33:52,2022-02-18 09:33:52,0.391s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-02-18 09:33:52,2022-02-18 09:33:54,1.903s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-02-18 09:33:54,2022-02-18 09:33:56,1.908s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-02-18 09:33:56,2022-02-18 09:33:59,3.336s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-02-18 09:33:59,2022-02-18 09:34:00,0.391s,PASSED
"tap(findTestObject(""Login Onboarding/PIN2""), 0)",,,,2022-02-18 09:34:00,2022-02-18 09:34:02,1.918s,PASSED
"tap(findTestObject(""Login Onboarding/loginPinTickBtn""), 0)",,,,2022-02-18 09:34:02,2022-02-18 09:34:04,1.918s,PASSED
delay(2),,,,2022-02-18 09:34:04,2022-02-18 09:34:06,2.083s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-02-18 09:34:06,2022-02-18 09:34:06,0.373s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-02-18 09:34:06,2022-02-18 09:34:08,1.904s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-02-18 09:34:08,2022-02-18 09:34:10,1.906s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-02-18 09:34:10,2022-02-18 09:34:12,1.920s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-02-18 09:34:12,2022-02-18 09:34:14,1.921s,PASSED
"tap(findTestObject(""Login Onboarding/PIN2""), 0)",,,,2022-02-18 09:34:14,2022-02-18 09:34:16,1.926s,PASSED
delay(2),,,,2022-02-18 09:34:16,2022-02-18 09:34:18,2.005s,PASSED
"tap(findTestObject(""Login Onboarding/loginPinTickBtn""), 0)",,,,2022-02-18 09:34:18,2022-02-18 09:34:18,0.360s,PASSED
"tap(findTestObject(""Login Onboarding/loginTouchIDSetUpLaterBtn""), 0)",,,,2022-02-18 09:34:18,2022-02-18 09:34:21,2.712s,PASSED
"tap(findTestObject(""Login Onboarding/loginVerifyNumberYesProceedBtn""), 0)",,,,2022-02-18 09:34:21,2022-02-18 09:34:22,1.366s,PASSED
"OTP = getText(findTestObject(""Login Onboarding/secureGetOTPTxt""), 0)",,,,2022-02-18 09:34:22,2022-02-18 09:34:25,2.712s,PASSED
"for ([i = 16, i <= 21, (i++)])",,,,2022-02-18 09:34:25,2022-02-18 09:34:37,12.214s,PASSED
delay(3),,,,2022-02-18 09:34:37,2022-02-18 09:34:40,3.006s,PASSED
"tap(findTestObject(""Login Onboarding/TickOTP""), 0)",,,,2022-02-18 09:34:40,2022-02-18 09:34:41,0.983s,PASSED
"setText(findTestObject(""Login Onboarding/onboardNameInputField""), ""Amir"", 0)",,,,2022-02-18 09:34:41,2022-02-18 09:34:47,5.665s,PASSED
hideKeyboard(),,,,2022-02-18 09:34:47,2022-02-18 09:34:47,0.578s,PASSED
delay(2),,,,2022-02-18 09:34:47,2022-02-18 09:34:49,2.007s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-02-18 09:34:49,2022-02-18 09:34:50,0.456s,PASSED
delay(2),,,,2022-02-18 09:34:50,2022-02-18 09:34:52,2.007s,PASSED
driver = getDriver(),,,,2022-02-18 09:34:52,2022-02-18 09:34:52,0.000s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-02-18 09:34:52,2022-02-18 09:34:52,0.582s,PASSED
"tap(findTestObject(""Login Onboarding/onboardReferSkipBtn""), 0)",,,,2022-02-18 09:34:52,2022-02-18 09:34:59,6.387s,PASSED
delay(2),,,,2022-02-18 09:34:59,2022-02-18 09:35:01,2.004s,PASSED
"tap(findTestObject(""Main/mainDoneBtn""), 0)",,,,2022-02-18 09:35:01,2022-02-18 09:35:01,0.470s,PASSED
delay(5),,,,2022-02-18 09:35:01,2022-02-18 09:35:06,5.004s,PASSED
,,,,,,,
Test Cases/Settings/settings_secure2uRegistration,,,,2022-02-18 09:35:06,2022-02-18 09:36:20,1m - 13.525s,PASSED
