Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regress 3,,,,2022-06-21 12:10:41,2022-06-21 12:10:44,3.078s,ERROR
,,,,,,,
Test Cases/Transfer/transfer_instantTransferIBFT,,,,2022-06-21 12:10:41,2022-06-21 12:10:42,0.603s,ERROR
,,,,,,,
Test Cases/Transfer/transfer_instantTransferIBG,,,,2022-06-21 12:10:42,2022-06-21 12:10:43,0.597s,ERROR
,,,,,,,
Test Cases/Transfer/transfer_instantTransferSchedule,,,,2022-06-21 12:10:43,2022-06-21 12:10:43,0.355s,ERROR
,,,,,,,
Test Cases/Transfer/transfer_instantTransferSetFav,,,,2022-06-21 12:10:43,2022-06-21 12:10:43,0.302s,ERROR
,,,,,,,
Test Cases/Transfer/transfer_instantIBFTFav,,,,2022-06-21 12:10:43,2022-06-21 12:10:44,0.451s,ERROR
,,,,,,,
Test Cases/Transfer/transfer_instantIBGFav,,,,2022-06-21 12:10:44,2022-06-21 12:10:44,0.505s,ERROR
