Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
MAE Notification Creator,,,,2022-01-27 14:11:46,2022-01-27 14:22:22,10m - 36.148s,PASSED
,,,,,,,
Test Cases/Send Request Money/requestMoney,,,,2022-01-27 14:11:46,2022-01-27 14:22:22,10m - 35.903s,PASSED
try,,,,2022-01-27 14:11:46,2022-01-27 14:22:22,10m - 35.654s,PASSED
