Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regress 5,,,,2022-06-21 14:51:12,2022-06-21 15:47:20,56m - 8.401s,FAILED
,,,,,,,
Test Cases/Transfer/asnb_asnbTransfer,,,,2022-06-21 14:51:12,2022-06-21 15:00:47,9m - 35.421s,FAILED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.sit"")",,,,2022-06-21 14:51:12,2022-06-21 14:51:12,0.002s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-06-21 14:51:12,2022-06-21 14:51:12,0.001s,PASSED
"startApplication(""/Users/a00139272/Katalon Studio/MAE/androidapp/app-sit-universal-release-copy.apk"", false)",,,,2022-06-21 14:51:12,2022-06-21 14:51:26,13.703s,PASSED
delay(5),,,,2022-06-21 14:51:26,2022-06-21 14:51:31,5.021s,PASSED
device_Height = getDeviceHeight(),,,,2022-06-21 14:51:31,2022-06-21 14:51:31,0.145s,PASSED
device_Width = getDeviceWidth(),,,,2022-06-21 14:51:31,2022-06-21 14:51:31,0.082s,PASSED
startX = device_Width / 3,,,,2022-06-21 14:51:31,2022-06-21 14:51:31,0.002s,PASSED
startY = device_Height * 0.97,,,,2022-06-21 14:51:31,2022-06-21 14:51:31,0.001s,PASSED
"tapAtPosition(startX, startY)",,,,2022-06-21 14:51:31,2022-06-21 14:51:32,0.225s,PASSED
"if (verifyElementVisible(findTestObject(""Main/mainEnterPINMessage""), 0, OPTIONAL))",,,,2022-06-21 14:51:32,2022-06-21 14:51:45,13.380s,PASSED
"verifyElementVisible(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":""MAE""]), 10)",,,,2022-06-21 14:51:45,2022-06-21 14:51:56,11.233s,PASSED
"tap(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":""MAE""]), 10)",,,,2022-06-21 14:51:56,2022-06-21 14:51:57,0.338s,PASSED
delay(5),,,,2022-06-21 14:51:57,2022-06-21 14:52:02,5.003s,PASSED
"tap(findTestObject(""Banking/m2uAccountTransferIconSelect""), 0)",,,,2022-06-21 14:52:02,2022-06-21 14:52:02,0.299s,PASSED
delay(3),,,,2022-06-21 14:52:02,2022-06-21 14:52:05,3.005s,PASSED
"if (verifyElementVisible(findTestObject(""Tabung/tabungEnterPasswordTxt""), 0, OPTIONAL))",,,,2022-06-21 14:52:05,2022-06-21 14:55:52,3m - 46.954s,PASSED
delay(3),,,,2022-06-21 14:55:52,2022-06-21 14:55:55,3.006s,PASSED
"tap(findTestObject(""ASNB/transferASNBTopBtn""), 0)",,,,2022-06-21 14:55:55,2022-06-21 14:56:56,1m - 0.641s,PASSED
"tap(findTestObject(""ASNB/asnbTransferBtn""), 0)",,,,2022-06-21 14:56:56,2022-06-21 14:57:48,52.569s,PASSED
"verifyElementExist(findTestObject(""ASNB/transferASNBProductNameTitleTxt""), 0)",,,,2022-06-21 14:57:48,2022-06-21 14:57:49,0.773s,PASSED
"verifyElementExist(findTestObject(""ASNB/transferASNBProductNameSelectTxt"", [""productName"":productNameInitial]), 0)",,,,2022-06-21 14:57:49,2022-06-21 14:57:49,0.218s,PASSED
"tap(findTestObject(""ASNB/asnbSelectProductDropdown""), 0)",,,,2022-06-21 14:57:49,2022-06-21 14:57:49,0.242s,PASSED
"verifyElementText(findTestObject(""ASNB/asnbProductEquity3DropdownSelection"", [""productType"":productType]), productType)",,,,2022-06-21 14:57:49,2022-06-21 14:57:50,1.047s,PASSED
"tap(findTestObject(""ASNB/asnbProductEquity3DropdownSelection"", [""productType"":productType]), 0)",,,,2022-06-21 14:57:50,2022-06-21 14:57:51,0.169s,PASSED
"tap(findTestObject(""Main/mainCalenderPickerDoneBtn""), 0)",,,,2022-06-21 14:57:51,2022-06-21 14:57:51,0.915s,PASSED
"verifyElementText(findTestObject(""ASNB/transferASNBProductNameSelectTxt"", [""productName"":productType]), productType)",,,,2022-06-21 14:57:51,2022-06-21 14:57:52,0.796s,PASSED
"verifyElementExist(findTestObject(""ASNB/SelectASNBMember"", [""idSelectType"":productNameInitial]), 0)",,,,2022-06-21 14:57:52,2022-06-21 14:57:52,0.206s,PASSED
"verifyElementExist(findTestObject(""ASNB/transferASNBIDTypeTitleTxt""), 0)",,,,2022-06-21 14:57:52,2022-06-21 14:57:53,0.172s,PASSED
"tap(findTestObject(""Object Repository/ASNB/SelectASNBMember"", [""idSelectType"":productNameInitial]), 0)",,,,2022-06-21 14:57:53,2022-06-21 14:57:53,0.279s,PASSED
"verifyElementText(findTestObject(""ASNB/asnbIDTypeDropdown"", [""idType"":idType]), idType)",,,,2022-06-21 14:57:53,2022-06-21 14:57:54,1.026s,PASSED
"tap(findTestObject(""ASNB/asnbIDTypeDropdown"", [""idType"":idType]), 0)",,,,2022-06-21 14:57:54,2022-06-21 14:57:54,0.160s,PASSED
