Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regress 3,,,,2022-06-21 12:13:18,2022-06-21 12:50:12,36m - 53.853s,FAILED
,,,,,,,
Test Cases/Transfer/transfer_instantTransferIBFT,,,,2022-06-21 12:13:19,2022-06-21 12:22:34,9m - 15.585s,PASSED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.sit"")",,,,2022-06-21 12:13:19,2022-06-21 12:13:19,0.009s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-06-21 12:13:19,2022-06-21 12:13:19,0.001s,PASSED
"startApplication(appPath, false)",,,,2022-06-21 12:13:19,2022-06-21 12:13:35,15.263s,PASSED
"start = ""Starts""",,,,2022-06-21 12:13:35,2022-06-21 12:13:35,0.000s,PASSED
println(start),,,,2022-06-21 12:13:35,2022-06-21 12:13:35,0.002s,PASSED
delay(5),,,,2022-06-21 12:13:35,2022-06-21 12:13:40,5.018s,PASSED
device_Height = getDeviceHeight(),,,,2022-06-21 12:13:40,2022-06-21 12:13:40,0.174s,PASSED
device_Width = getDeviceWidth(),,,,2022-06-21 12:13:40,2022-06-21 12:13:40,0.085s,PASSED
startX = device_Width / 3,,,,2022-06-21 12:13:40,2022-06-21 12:13:40,0.002s,PASSED
startY = device_Height * 0.97,,,,2022-06-21 12:13:40,2022-06-21 12:13:40,0.002s,PASSED
"tapAtPosition(startX, startY)",,,,2022-06-21 12:13:40,2022-06-21 12:13:40,0.226s,PASSED
"if (verifyElementVisible(findTestObject(""Main/mainEnterPINMessage""), 0, OPTIONAL))",,,,2022-06-21 12:13:40,2022-06-21 12:13:53,13.015s,PASSED
"verifyElementVisible(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":accType]), 10)",,,,2022-06-21 12:13:53,2022-06-21 12:13:59,6.203s,PASSED
"tap(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":accType]), 10)",,,,2022-06-21 12:13:59,2022-06-21 12:14:00,0.403s,PASSED
delay(5),,,,2022-06-21 12:14:00,2022-06-21 12:14:05,5.005s,PASSED
"verifyElementVisible(findTestObject(""Banking/m2uAccountTransferIconSelect""), 0)",,,,2022-06-21 12:14:05,2022-06-21 12:14:10,5.288s,PASSED
"tap(findTestObject(""Banking/m2uAccountTransferIconSelect""), 0)",,,,2022-06-21 12:14:10,2022-06-21 12:14:10,0.314s,PASSED
delay(5),,,,2022-06-21 12:14:10,2022-06-21 12:14:15,5.008s,PASSED
"if (verifyElementVisible(findTestObject(""Tabung/tabungEnterPasswordTxt""), 0, OPTIONAL))",,,,2022-06-21 12:14:15,2022-06-21 12:18:02,3m - 47.020s,PASSED
"println(""InterBank Test Case Started"")",,,,2022-06-21 12:18:02,2022-06-21 12:18:02,0.000s,PASSED
"verifyElementExist(findTestObject(""Banking/transferOthersTopMenuSelect""), 0)",,,,2022-06-21 12:18:02,2022-06-21 12:18:33,30.461s,PASSED
"tap(findTestObject(""Banking/transferOthersTopMenuSelect""), 0)",,,,2022-06-21 12:18:33,2022-06-21 12:19:34,1m - 0.875s,PASSED
"tap(findTestObject(""Banking/transferBanksIconSelect""), 0)",,,,2022-06-21 12:19:34,2022-06-21 12:20:28,53.819s,PASSED
"scrollToText(accBank, STOP_ON_FAILURE)",,,,2022-06-21 12:20:28,2022-06-21 12:20:39,11.520s,PASSED
"tap(findTestObject(""Banking/transferBankSelection"", [""text"":accBank]), 10)",,,,2022-06-21 12:20:39,2022-06-21 12:20:39,0.359s,PASSED
"setText(findTestObject(""Banking/transferAccountNoInputField""), accountNum, 0)",,,,2022-06-21 12:20:39,2022-06-21 12:20:42,2.349s,PASSED
hideKeyboard(),,,,2022-06-21 12:20:42,2022-06-21 12:20:46,4.598s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-06-21 12:20:46,2022-06-21 12:20:47,0.211s,PASSED
"verifyElementText(findTestObject(""Transfer/transferAmounttAccNoTxt"", [""accNo"":accNo]), accNo)",,,,2022-06-21 12:20:47,2022-06-21 12:20:48,1.368s,PASSED
"verifyElementText(findTestObject(""Transfer/transferAmounttAccBankTxt"", [""accBank"":accBank]), accBank)",,,,2022-06-21 12:20:48,2022-06-21 12:20:48,0.236s,PASSED
"verifyElementExist(findTestObject(""Transfer/transferAmountRMTxt""), 0)",,,,2022-06-21 12:20:48,2022-06-21 12:20:48,0.274s,PASSED
"verifyElementExist(findTestObject(""Duit Now/duitNowAmountInitialValueTxt""), 0)",,,,2022-06-21 12:20:48,2022-06-21 12:20:49,0.356s,PASSED
"verifyElementExist(findTestObject(""Transfer/transferAmountEnterAmountTitleTxt""), 0)",,,,2022-06-21 12:20:49,2022-06-21 12:20:49,0.211s,PASSED
trxAmount = value,,,,2022-06-21 12:20:49,2022-06-21 12:20:49,0.000s,PASSED
length = trxAmount.length(),,,,2022-06-21 12:20:49,2022-06-21 12:20:49,0.001s,PASSED
delay(3),,,,2022-06-21 12:20:49,2022-06-21 12:20:52,3.004s,PASSED
"tapAtPosition(startX, startY)",,,,2022-06-21 12:20:52,2022-06-21 12:20:52,0.212s,PASSED
"for ([i = 0, i < length, (i++)])",,,,2022-06-21 12:20:52,2022-06-21 12:20:55,2.586s,PASSED
delay(3),,,,2022-06-21 12:20:55,2022-06-21 12:20:58,3.011s,PASSED
"verifyElementText(findTestObject(""Transfer/transferAmountInputValueTxt"", [""value"":checkValue]), checkValue)",,,,2022-06-21 12:20:58,2022-06-21 12:20:58,0.270s,PASSED
delay(3),,,,2022-06-21 12:20:58,2022-06-21 12:21:01,3.005s,PASSED
"tap(findTestObject(""Login Onboarding/loginPinTickBtn""), 0)",,,,2022-06-21 12:21:01,2022-06-21 12:21:02,0.537s,PASSED
delay(3),,,,2022-06-21 12:21:02,2022-06-21 12:21:05,3.006s,PASSED
"verifyElementText(findTestObject(""Transfer/transferReferenceAccNoTxt"", [""accNo"":accNo]), accNo)",,,,2022-06-21 12:21:05,2022-06-21 12:21:05,0.206s,PASSED
"verifyElementText(findTestObject(""Transfer/transferReferenceAccBankTxt"", [""accBank"":accBank]), accBank)",,,,2022-06-21 12:21:05,2022-06-21 12:21:05,0.177s,PASSED
"verifyElementExist(findTestObject(""Transfer/transferReferenceInputField""), 0)",,,,2022-06-21 12:21:05,2022-06-21 12:21:05,0.157s,PASSED
"setText(findTestObject(""Banking/transferReferenceInputField""), reference, 0)",,,,2022-06-21 12:21:05,2022-06-21 12:21:06,0.937s,PASSED
hideKeyboard(),,,,2022-06-21 12:21:06,2022-06-21 12:21:08,1.702s,PASSED
"verifyElementText(findTestObject(""Transfer/transferReferenceInputFieldAfter"", [""reference"":reference]), reference)",,,,2022-06-21 12:21:08,2022-06-21 12:21:08,0.169s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-06-21 12:21:08,2022-06-21 12:21:08,0.174s,PASSED
"verifyElementText(findTestObject(""Transfer/transferReferenceAccNoTxt"", [""accNo"":accNo]), accNo)",,,,2022-06-21 12:21:08,2022-06-21 12:21:08,0.144s,PASSED
"verifyElementText(findTestObject(""Transfer/transferReferenceAccBankTxt"", [""accBank"":accBank]), accBank)",,,,2022-06-21 12:21:08,2022-06-21 12:21:08,0.153s,PASSED
delay(3),,,,2022-06-21 12:21:08,2022-06-21 12:21:11,3.002s,PASSED
"tap(findTestObject(""Banking/transferTypeDropdownSelection""), 0)",,,,2022-06-21 12:21:11,2022-06-21 12:21:12,0.822s,PASSED
"scrollToText(""Fund Transfer"", STOP_ON_FAILURE)",,,,2022-06-21 12:21:12,2022-06-21 12:21:16,3.606s,PASSED
"tap(findTestObject(""Banking/tansferTypeFundDropdownSelection""), 0)",,,,2022-06-21 12:21:16,2022-06-21 12:21:16,0.168s,PASSED
"tap(findTestObject(""Banking/transferModeDropdownDoneBtn""), 0)",,,,2022-06-21 12:21:16,2022-06-21 12:21:16,0.145s,PASSED
delay(3),,,,2022-06-21 12:21:16,2022-06-21 12:21:19,3.005s,PASSED
"verifyElementExist(findTestObject(""Transfer/instantTransferModeDuitTxt"", [""mode"":initialMode]), 0)",,,,2022-06-21 12:21:19,2022-06-21 12:21:19,0.205s,PASSED
"verifyElementExist(findTestObject(""Transfer/instantTransferModeTitleTxt""), 0)",,,,2022-06-21 12:21:19,2022-06-21 12:21:20,0.166s,PASSED
"verifyElementExist(findTestObject(""Transfer/instantTransferTypeFundTxt""), 0)",,,,2022-06-21 12:21:20,2022-06-21 12:21:20,0.169s,PASSED
"verifyElementExist(findTestObject(""Transfer/instantTransferTypeTitleTxt""), 0)",,,,2022-06-21 12:21:20,2022-06-21 12:21:20,0.232s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-06-21 12:21:20,2022-06-21 12:21:20,0.271s,PASSED
"verifyElementText(findTestObject(""Transfer/transferConfirmationTransactionDateTxt""), trxDate)",,Verify confirmation page,,2022-06-21 12:21:20,2022-06-21 12:21:26,5.902s,PASSED
"verifyElementText(findTestObject(""Transfer/transferConfirmationAccountNameTxt"", [""accName"":accName]), accName)",,,,2022-06-21 12:21:26,2022-06-21 12:21:27,0.711s,PASSED
"verifyElementText(findTestObject(""Transfer/transferConfirmationAccountNoTxt"", [""accNo"":accNo]), accNo)",,,,2022-06-21 12:21:27,2022-06-21 12:21:27,0.287s,PASSED
"verifyElementText(findTestObject(""Transfer/transferConfirmationAmountTxt"", [""amount"":amount]), amount)",,,,2022-06-21 12:21:27,2022-06-21 12:21:27,0.251s,PASSED
"verifyElementText(findTestObject(""Transfer/transferConfirmationTransactionRecRefTxt"", [""reference"":reference]), reference)",,,,2022-06-21 12:21:27,2022-06-21 12:21:28,0.273s,PASSED
"verifyElementText(findTestObject(""Transfer/transferConfirmationTransactionBankTxt"", [""accBank"":accBank]), accBank)",,,,2022-06-21 12:21:28,2022-06-21 12:21:28,0.229s,PASSED
"verifyElementText(findTestObject(""Transfer/transferConfirmationOptionalGreyWordTxt""), ""Optional"")",,,,2022-06-21 12:21:28,2022-06-21 12:21:28,0.201s,PASSED
"verifyElementText(findTestObject(""Transfer/instantTransferConfirmationTransactionTypeTxt""), trxType)",,,,2022-06-21 12:21:28,2022-06-21 12:21:28,0.229s,PASSED
"verifyElementText(findTestObject(""Transfer/instantTransferConfirmationTransactionModeTxt"", [""modeC"":initialMode]), initialMode)",,,,2022-06-21 12:21:28,2022-06-21 12:21:29,0.301s,PASSED
"verifyElementText(findTestObject(""Transfer/instantTransferConfirmationTransactionServiceTxt""), ""RM 0.00"")",,,,2022-06-21 12:21:29,2022-06-21 12:21:29,0.240s,PASSED
"verifyElementExist(findTestObject(""Transfer/transferConfirmationBankNameTitleTxt""), 0)",,,,2022-06-21 12:21:29,2022-06-21 12:21:29,0.237s,PASSED
"verifyElementExist(findTestObject(""Transfer/transferConfirmationDateTitleTxt""), 0)",,,,2022-06-21 12:21:29,2022-06-21 12:21:29,0.231s,PASSED
"verifyElementExist(findTestObject(""Transfer/transferConfirmationRecRefTitleTxt""), 0)",,,,2022-06-21 12:21:29,2022-06-21 12:21:30,0.235s,PASSED
"verifyElementExist(findTestObject(""Transfer/transferConfirmationPaymentDetailsTitleTxt""), 0)",,,,2022-06-21 12:21:30,2022-06-21 12:21:30,0.212s,PASSED
"verifyElementExist(findTestObject(""Transfer/instantTransferConfirmationModeTitleTxt""), 0)",,,,2022-06-21 12:21:30,2022-06-21 12:21:30,0.218s,PASSED
"verifyElementExist(findTestObject(""Transfer/instantTransferConfirmationServiceFeeTitleTxt""), 0)",,,,2022-06-21 12:21:30,2022-06-21 12:21:30,0.225s,PASSED
"verifyElementExist(findTestObject(""Transfer/instantTransferConfirmationTypeTitleTxt""), 0)",,,,2022-06-21 12:21:30,2022-06-21 12:21:30,0.205s,PASSED
"verifyElementExist(findTestObject(""Transfer/transferConfirmationNoteTitleTxt""), 0)",,,,2022-06-21 12:21:30,2022-06-21 12:21:31,0.230s,PASSED
"tap(findTestObject(""Transfer/transferConfirmationOptionalGreyWordTxt""), 0)",,,,2022-06-21 12:21:31,2022-06-21 12:21:31,0.300s,PASSED
"setText(findTestObject(""Transfer/transferConfirmationDetailsInputField""), details, 0)",,,,2022-06-21 12:21:31,2022-06-21 12:21:34,2.579s,PASSED
hideKeyboard(),,,,2022-06-21 12:21:34,2022-06-21 12:21:35,1.803s,PASSED
"verifyElementText(findTestObject(""Transfer/transferConfirmationOptionalGreyWordTxt""), details)",,,,2022-06-21 12:21:35,2022-06-21 12:21:36,0.286s,PASSED
device_Height_2 = getDeviceHeight(),,,,2022-06-21 12:21:36,2022-06-21 12:21:36,0.072s,PASSED
device_Width_2 = getDeviceWidth(),,,,2022-06-21 12:21:36,2022-06-21 12:21:36,0.064s,PASSED
startX_2 = device_Width_2 / 2,,,,2022-06-21 12:21:36,2022-06-21 12:21:36,0.000s,PASSED
endX_2 = startX_2,,,,2022-06-21 12:21:36,2022-06-21 12:21:36,0.000s,PASSED
startY_2 = device_Height_2 * 0.30,,,,2022-06-21 12:21:36,2022-06-21 12:21:36,0.000s,PASSED
endY_2 = device_Height_2 * 0.70,,,,2022-06-21 12:21:36,2022-06-21 12:21:36,0.000s,PASSED
"swipe(startX_2, endY_2, endX_2, startY_2)",,,,2022-06-21 12:21:36,2022-06-21 12:21:37,1.077s,PASSED
"verifyElementExist(findTestObject(""Transfer/instantTransferConfirmationNotes1Txt""), 0)",,,,2022-06-21 12:21:37,2022-06-21 12:21:37,0.213s,PASSED
"verifyElementExist(findTestObject(""Transfer/transferConfirmationFTransferFromTitleTxt""), 0)",,,,2022-06-21 12:21:37,2022-06-21 12:21:37,0.161s,PASSED
"verifyElementExist(findTestObject(""Transfer/instantTransferConfirmationNotes2Txt""), 0)",,,,2022-06-21 12:21:37,2022-06-21 12:21:37,0.181s,PASSED
"verifyElementText(findTestObject(""Transfer/transferConfirmationFromAccTypeTxt"", [""accType"":accType]), accType)",,,,2022-06-21 12:21:37,2022-06-21 12:21:38,0.192s,PASSED
"verifyElementText(findTestObject(""Transfer/transferConfirmationFromAccNoTxt"", [""accNoFrom"":accNoFrom]), accNoFrom)",,,,2022-06-21 12:21:38,2022-06-21 12:21:38,0.219s,PASSED
"verifyElementExist(findTestObject(""Transfer/transferConfirmationFromAccBalanceTxt""), 0)",,,,2022-06-21 12:21:38,2022-06-21 12:21:38,0.163s,PASSED
"accountBalance = getText(findTestObject(""Transfer/transferConfirmationFromAccBalanceTxt""), 0)",,,,2022-06-21 12:21:38,2022-06-21 12:21:38,0.182s,PASSED
println(accountBalance),,,,2022-06-21 12:21:38,2022-06-21 12:21:38,0.000s,PASSED
"tap(findTestObject(""Main/mainTransferNowBtn""), 0)",,,,2022-06-21 12:21:38,2022-06-21 12:21:38,0.292s,PASSED
if (value <= limit),,,,2022-06-21 12:21:38,2022-06-21 12:21:52,13.389s,PASSED
delay(5),,,,2022-06-21 12:21:52,2022-06-21 12:21:57,5.007s,PASSED
"verifyElementExist(findTestObject(""Festive Season/returnAngpaoStatusMessageTxt""), 0)",,,,2022-06-21 12:21:57,2022-06-21 12:21:57,0.540s,PASSED
"message = getText(findTestObject(""Festive Season/returnAngpaoStatusMessageTxt""), 10)",,,,2022-06-21 12:21:57,2022-06-21 12:21:58,0.168s,PASSED
println(message),,,,2022-06-21 12:21:58,2022-06-21 12:21:58,0.000s,PASSED
delay(5),,,,2022-06-21 12:21:58,2022-06-21 12:22:03,5.004s,PASSED
if (value > limit),,,,2022-06-21 12:22:03,2022-06-21 12:22:03,0.000s,PASSED
else,,,,2022-06-21 12:22:03,2022-06-21 12:22:03,0.475s,PASSED
delay(5),,,,2022-06-21 12:22:03,2022-06-21 12:22:08,5.001s,PASSED
"referenceID = getText(findTestObject(""Send Request Money/requestMoneyPaySummaryRefIDTxt""), 0)",,,,2022-06-21 12:22:08,2022-06-21 12:22:08,0.155s,PASSED
println(referenceID),,,,2022-06-21 12:22:08,2022-06-21 12:22:08,0.000s,PASSED
test = dataFolder,,,,2022-06-21 12:22:08,2022-06-21 12:22:08,0.000s,PASSED
"sheetName = ""Sheet1""",,,,2022-06-21 12:22:08,2022-06-21 12:22:08,0.000s,PASSED
file1 = new java.io.File(test),,,,2022-06-21 12:22:08,2022-06-21 12:22:08,0.000s,PASSED
assert file1.exists() == true,,,,2022-06-21 12:22:08,2022-06-21 12:22:08,0.001s,PASSED
woorkbook1 = getWorkbook(test),,,,2022-06-21 12:22:08,2022-06-21 12:22:09,0.357s,PASSED
"sheet1 = getExcelSheet(woorkbook1, sheetName)",,,,2022-06-21 12:22:09,2022-06-21 12:22:09,0.001s,PASSED
"setValueToCellByIndex(sheet1, 3, 1, referenceID)",,,,2022-06-21 12:22:09,2022-06-21 12:22:09,0.005s,PASSED
"saveWorkbook(test, woorkbook1)",,,,2022-06-21 12:22:09,2022-06-21 12:22:09,0.069s,PASSED
delay(3),,,,2022-06-21 12:22:09,2022-06-21 12:22:12,3.003s,PASSED
"verifyElementVisible(findTestObject(""Main/mainDoneBtn""), 0)",,,,2022-06-21 12:22:12,2022-06-21 12:22:12,0.215s,PASSED
