Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regress 4,,,,2022-07-04 15:02:54,2022-07-04 15:43:24,40m - 30.182s,PASSED
,,,,,,,
Test Cases/Send Request Money/sendMoney,,,,2022-07-04 15:02:54,2022-07-04 15:16:04,13m - 9.588s,PASSED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.sit"")",,,,2022-07-04 15:02:55,2022-07-04 15:02:55,0.001s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-07-04 15:02:55,2022-07-04 15:02:55,0.000s,PASSED
if (isApplicationOpened == false),,,,2022-07-04 15:02:55,2022-07-04 15:03:11,15.841s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardWalletTopSelect""), 0)",,,,2022-07-04 15:03:11,2022-07-04 15:03:15,4.179s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardQuickActionsTitleTxt""), 0)",,,,2022-07-04 15:03:15,2022-07-04 15:03:15,0.463s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/dashboardSSLTitleTxt""), 0)",,,,2022-07-04 15:03:15,2022-07-04 15:03:16,0.298s,PASSED
"verifyElementExist(findTestObject(""Object Repository/Dashboard/mainBottomMenuMaybank2uBtn""), 0)",,,,2022-07-04 15:03:16,2022-07-04 15:03:56,40.339s,PASSED
device_Height = getDeviceHeight(),,,,2022-07-04 15:03:56,2022-07-04 15:03:56,0.102s,PASSED
device_Width = getDeviceWidth(),,,,2022-07-04 15:03:56,2022-07-04 15:03:56,0.091s,PASSED
startX = device_Width / 3,,,,2022-07-04 15:03:56,2022-07-04 15:03:56,0.001s,PASSED
startY = device_Height * 0.97,,,,2022-07-04 15:03:56,2022-07-04 15:03:56,0.001s,PASSED
"tapAtPosition(startX, startY)",,,,2022-07-04 15:03:56,2022-07-04 15:03:56,0.245s,PASSED
"if (verifyElementVisible(findTestObject(""Main/mainEnterPINMessage""), 0, OPTIONAL))",,,,2022-07-04 15:03:56,2022-07-04 15:04:09,12.793s,PASSED
"verifyElementVisible(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":""Personal Current Account""]), 0)",,,,2022-07-04 15:04:09,2022-07-04 15:04:17,8.018s,PASSED
"tap(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":""Personal Current Account""]), 0)",,,,2022-07-04 15:04:17,2022-07-04 15:04:18,0.406s,PASSED
delay(3),,,,2022-07-04 15:04:18,2022-07-04 15:04:21,3.008s,PASSED
"verifyElementVisible(findTestObject(""Banking/m2uAccountSendReqIconSelect""), 0)",,,,2022-07-04 15:04:21,2022-07-04 15:04:21,0.397s,PASSED
"tap(findTestObject(""Banking/m2uAccountSendReqIconSelect""), 0)",,,,2022-07-04 15:04:21,2022-07-04 15:04:21,0.320s,PASSED
delay(3),,,,2022-07-04 15:04:21,2022-07-04 15:04:24,3.003s,PASSED
"verifyElementVisible(findTestObject(""Send Request Money/sendMoneyIconSelect""), 0)",,,,2022-07-04 15:04:24,2022-07-04 15:05:15,50.527s,PASSED
"tap(findTestObject(""Send Request Money/sendMoneyIconSelect""), 0)",,,,2022-07-04 15:05:15,2022-07-04 15:06:16,1m - 0.736s,PASSED
delay(3),,,,2022-07-04 15:06:16,2022-07-04 15:06:19,3.007s,PASSED
