Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Regress 1,,,,2022-06-16 09:44:22,2022-06-16 10:10:20,25m - 57.569s,FAILED
,,,,,,,
Test Cases/Login Onboard/onboard_onboardIntoMAE,,,,2022-06-16 09:44:22,2022-06-16 09:47:13,2m - 50.856s,PASSED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.uat"")",,,,2022-06-16 09:44:23,2022-06-16 09:44:23,0.001s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-06-16 09:44:23,2022-06-16 09:44:23,0.001s,PASSED
"startApplication(appPath, false)",,,,2022-06-16 09:44:23,2022-06-16 09:44:38,14.971s,PASSED
"if (verifyElementVisible(findTestObject(""Login Onboarding/onboardWelcomeSkipBtn""), 0, OPTIONAL))",,,,2022-06-16 09:44:38,2022-06-16 09:44:42,3.747s,PASSED
"tap(findTestObject(""Dashboard/dashboardSetUpWalletIcon""), 0)",,,,2022-06-16 09:44:42,2022-06-16 09:44:45,3.299s,PASSED
"tap(findTestObject(""Login Onboarding/getStartedExistingUserBtn""), 0)",,,,2022-06-16 09:44:45,2022-06-16 09:44:47,1.912s,PASSED
"setText(findTestObject(""Login Onboarding/loginExistingUsernameInputField""), Username, 0)",,,,2022-06-16 09:44:47,2022-06-16 09:44:49,2.606s,PASSED
hideKeyboard(),,,,2022-06-16 09:44:49,2022-06-16 09:44:51,1.913s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-06-16 09:44:51,2022-06-16 09:44:52,0.272s,PASSED
"waitForElementPresent(findTestObject(""Login Onboarding/loginExistingMineConfirmationBtn""), 50)",,,,2022-06-16 09:44:52,2022-06-16 09:44:53,1.624s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingMineConfirmationBtn""), 0)",,,,2022-06-16 09:44:53,2022-06-16 09:44:53,0.259s,PASSED
"setText(findTestObject(""Login Onboarding/loginPasswordInputField""), Password, 0)",,,,2022-06-16 09:44:53,2022-06-16 09:44:56,2.573s,PASSED
hideKeyboard(),,,,2022-06-16 09:44:56,2022-06-16 09:45:00,3.627s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-06-16 09:45:00,2022-06-16 09:45:00,0.492s,PASSED
"if (verifyElementVisible(findTestObject(""Login Onboarding/Proceed""), 3, OPTIONAL))",,,,2022-06-16 09:45:00,2022-06-16 09:45:03,3.058s,PASSED
else,,,,2022-06-16 09:45:03,2022-06-16 09:45:03,0.001s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-06-16 09:45:03,2022-06-16 09:45:19,15.642s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-06-16 09:45:19,2022-06-16 09:45:21,1.870s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-06-16 09:45:21,2022-06-16 09:45:22,1.778s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-06-16 09:45:22,2022-06-16 09:45:24,1.878s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-06-16 09:45:24,2022-06-16 09:45:26,1.759s,PASSED
"tap(findTestObject(""Login Onboarding/PIN2""), 0)",,,,2022-06-16 09:45:26,2022-06-16 09:45:28,1.882s,PASSED
"tap(findTestObject(""Login Onboarding/loginPinTickBtn""), 0)",,,,2022-06-16 09:45:28,2022-06-16 09:45:30,1.785s,PASSED
delay(2),,,,2022-06-16 09:45:30,2022-06-16 09:45:32,2.017s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-06-16 09:45:32,2022-06-16 09:45:32,0.307s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-06-16 09:45:32,2022-06-16 09:45:34,1.780s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-06-16 09:45:34,2022-06-16 09:45:36,1.773s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-06-16 09:45:36,2022-06-16 09:45:37,1.822s,PASSED
"tap(findTestObject(""Login Onboarding/PIN1""), 0)",,,,2022-06-16 09:45:37,2022-06-16 09:45:39,1.967s,PASSED
"tap(findTestObject(""Login Onboarding/PIN2""), 0)",,,,2022-06-16 09:45:39,2022-06-16 09:45:41,1.975s,PASSED
delay(2),,,,2022-06-16 09:45:41,2022-06-16 09:45:43,2.003s,PASSED
"tap(findTestObject(""Login Onboarding/loginPinTickBtn""), 0)",,,,2022-06-16 09:45:43,2022-06-16 09:45:44,0.338s,PASSED
"tap(findTestObject(""Login Onboarding/loginTouchIDSetUpLaterBtn""), 0)",,,,2022-06-16 09:45:44,2022-06-16 09:45:46,1.811s,PASSED
"tap(findTestObject(""Login Onboarding/loginVerifyNumberYesProceedBtn""), 0)",,,,2022-06-16 09:45:46,2022-06-16 09:45:47,1.178s,PASSED
"OTP = getText(findTestObject(""Login Onboarding/secureGetOTPTxt""), 0)",,,,2022-06-16 09:45:47,2022-06-16 09:46:10,23.433s,PASSED
"for ([i = 16, i <= 21, (i++)])",,,,2022-06-16 09:46:10,2022-06-16 09:46:20,10.116s,PASSED
delay(3),,,,2022-06-16 09:46:20,2022-06-16 09:46:23,3.002s,PASSED
"tap(findTestObject(""Login Onboarding/TickOTP""), 0)",,,,2022-06-16 09:46:23,2022-06-16 09:46:24,1.066s,PASSED
"waitForElementPresent(findTestObject(""Login Onboarding/onboardNameInputField""), 30)",,,,2022-06-16 09:46:24,2022-06-16 09:46:52,28.067s,PASSED
"setText(findTestObject(""Login Onboarding/onboardNameInputField""), ""kachu"", 0)",,,,2022-06-16 09:46:52,2022-06-16 09:46:54,1.208s,PASSED
hideKeyboard(),,,,2022-06-16 09:46:54,2022-06-16 09:46:54,0.645s,PASSED
delay(2),,,,2022-06-16 09:46:54,2022-06-16 09:46:56,2.005s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-06-16 09:46:56,2022-06-16 09:46:57,0.255s,PASSED
delay(2),,,,2022-06-16 09:46:57,2022-06-16 09:46:59,2.006s,PASSED
driver = getDriver(),,,,2022-06-16 09:46:59,2022-06-16 09:46:59,0.000s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-06-16 09:46:59,2022-06-16 09:46:59,0.777s,PASSED
"tap(findTestObject(""Login Onboarding/onboardReferSkipBtn""), 0)",,,,2022-06-16 09:46:59,2022-06-16 09:47:05,5.569s,PASSED
delay(2),,,,2022-06-16 09:47:05,2022-06-16 09:47:07,2.007s,PASSED
"takeScreenshot(""/Users/a00139272/Desktop/Screenshot/Onboard.png"")",,,,2022-06-16 09:47:07,2022-06-16 09:47:08,1.109s,PASSED
"tap(findTestObject(""Main/mainDoneBtn""), 0)",,,,2022-06-16 09:47:08,2022-06-16 09:47:08,0.220s,PASSED
delay(5),,,,2022-06-16 09:47:08,2022-06-16 09:47:13,5.004s,PASSED
,,,,,,,
Test Cases/Settings/settings_secure2uRegistration,,,,2022-06-16 09:47:13,2022-06-16 09:48:42,1m - 28.764s,PASSED
"setMobileDriverPreferencesProperty(""appPackage"", ""com.maybank2u.life.uat"")",,,,2022-06-16 09:47:14,2022-06-16 09:47:14,0.001s,PASSED
"setMobileDriverPreferencesProperty(""appActivity"", ""com.maybank2u.life.MainActivity"")",,,,2022-06-16 09:47:14,2022-06-16 09:47:14,0.000s,PASSED
"startApplication(appPath, false)",,,,2022-06-16 09:47:14,2022-06-16 09:47:22,8.733s,PASSED
delay(3),,,,2022-06-16 09:47:22,2022-06-16 09:47:25,3.007s,PASSED
device_Height = getDeviceHeight(),,,,2022-06-16 09:47:25,2022-06-16 09:47:25,0.083s,PASSED
device_Width = getDeviceWidth(),,,,2022-06-16 09:47:25,2022-06-16 09:47:25,0.094s,PASSED
startX = device_Width / 1.25,,,,2022-06-16 09:47:25,2022-06-16 09:47:25,0.002s,PASSED
startY = device_Height * 0.97,,,,2022-06-16 09:47:25,2022-06-16 09:47:25,0.002s,PASSED
"tapAtPosition(startX, startY)",,,,2022-06-16 09:47:25,2022-06-16 09:47:28,2.609s,PASSED
"tap(findTestObject(""Main/mainSettingsBtn""), 0)",,,,2022-06-16 09:47:28,2022-06-16 09:47:29,1.432s,PASSED
"tap(findTestObject(""Settings/settingsMaybank2UBtn""), 0)",,,,2022-06-16 09:47:29,2022-06-16 09:47:31,1.729s,PASSED
"if (verifyElementVisible(findTestObject(""Login Onboarding/loginEnterPasswordMessage""), 0, OPTIONAL))",,,,2022-06-16 09:47:31,2022-06-16 09:47:40,9.258s,PASSED
delay(5),,,,2022-06-16 09:47:40,2022-06-16 09:47:45,5.006s,PASSED
"verifyElementExist(findTestObject(""Settings/settingS2UToggle""), 0)",,,,2022-06-16 09:47:45,2022-06-16 09:48:06,20.225s,PASSED
"tap(findTestObject(""Settings/settingS2UToggle""), 0)",,,,2022-06-16 09:48:06,2022-06-16 09:48:06,0.262s,PASSED
"tap(findTestObject(""Banking/s2UActivateNowBtn""), 0)",,,,2022-06-16 09:48:06,2022-06-16 09:48:09,2.701s,PASSED
"tap(findTestObject(""Banking/s2UConfirmBtn""), 0)",,,,2022-06-16 09:48:09,2022-06-16 09:48:11,2.234s,PASSED
"OTP = getText(findTestObject(""Login Onboarding/secureGetOTPTxt""), 0)",,,,2022-06-16 09:48:11,2022-06-16 09:48:15,4.236s,PASSED
"for ([i = 16, i <= 21, (i++)])",,,,2022-06-16 09:48:15,2022-06-16 09:48:25,10.140s,PASSED
delay(3),,,,2022-06-16 09:48:25,2022-06-16 09:48:28,3.003s,PASSED
"tap(findTestObject(""Login Onboarding/TickOTP""), 0)",,,,2022-06-16 09:48:28,2022-06-16 09:48:29,0.733s,PASSED
"setText(findTestObject(""Banking/s2UIDNumberInputField""), S2U_ID, 0)",,,,2022-06-16 09:48:29,2022-06-16 09:48:32,3.379s,PASSED
hideKeyboard(),,,,2022-06-16 09:48:32,2022-06-16 09:48:34,1.678s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-06-16 09:48:34,2022-06-16 09:48:34,0.227s,PASSED
delay(3),,,,2022-06-16 09:48:34,2022-06-16 09:48:37,3.006s,PASSED
hideKeyboard(),,,,2022-06-16 09:48:37,2022-06-16 09:48:38,0.527s,PASSED
"takeScreenshot(""/Users/a00139272/Desktop/Screenshot/s2u.png"")",,,,2022-06-16 09:48:38,2022-06-16 09:48:38,0.619s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-06-16 09:48:38,2022-06-16 09:48:39,0.578s,PASSED
delay(3),,,,2022-06-16 09:48:39,2022-06-16 09:48:42,3.003s,PASSED
,,,,,,,
Test Cases/PayBill/payBills_todayTransaction,,,,2022-06-16 09:48:42,2022-06-16 09:50:32,1m - 49.977s,FAILED
delay(5),,,,2022-06-16 09:48:42,2022-06-16 09:48:47,5.005s,PASSED
device_Height = getDeviceHeight(),,,,2022-06-16 09:48:47,2022-06-16 09:48:47,0.098s,PASSED
device_Width = getDeviceWidth(),,,,2022-06-16 09:48:47,2022-06-16 09:48:47,0.089s,PASSED
startX = device_Width / 3,,,,2022-06-16 09:48:47,2022-06-16 09:48:47,0.000s,PASSED
startY = device_Height * 0.97,,,,2022-06-16 09:48:47,2022-06-16 09:48:47,0.000s,PASSED
"tapAtPosition(startX, startY)",,,,2022-06-16 09:48:47,2022-06-16 09:48:48,0.207s,PASSED
"tap(findTestObject(""Banking/m2uAccountTypeSelection"", [""text"":accType]), 10)",,,,2022-06-16 09:48:48,2022-06-16 09:48:58,10.129s,FAILED
"tap(findTestObject(""Banking/m2uAccountPayBillsIconSelect""), 0)",,,,2022-06-16 09:48:58,2022-06-16 09:49:13,15.617s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsIconSelect""), 40)",,,,2022-06-16 09:49:13,2022-06-16 09:49:19,5.762s,PASSED
"tap(findTestObject(""Paybill/payBillsIconSelect""), 0)",,,,2022-06-16 09:49:19,2022-06-16 09:49:20,0.417s,PASSED
"tap(findTestObject(""Paybill/payBillSearchBillerInputField""), 0)",,,,2022-06-16 09:49:20,2022-06-16 09:49:23,3.401s,PASSED
"setText(findTestObject(""Paybill/payBillBillerNameInputField""), payeeName, 0)",,,,2022-06-16 09:49:23,2022-06-16 09:49:25,2.114s,PASSED
delay(3),,,,2022-06-16 09:49:25,2022-06-16 09:49:28,3.007s,PASSED
"tap(findTestObject(""Paybill/payBillBillerSelect"", [""payeeName"":payeeName]), 10)",,,,2022-06-16 09:49:28,2022-06-16 09:49:28,0.298s,PASSED
"tap(findTestObject(""Paybill/payBillBillerSelect"", [""payeeName"":payeeName]), 10)",,,,2022-06-16 09:49:28,2022-06-16 09:49:29,0.761s,PASSED
delay(3),,,,2022-06-16 09:49:29,2022-06-16 09:49:32,3.004s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAccountPayeeNameTxt"", [""payee"":payeeName]), payeeName)",,,,2022-06-16 09:49:32,2022-06-16 09:49:32,0.220s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsAccountNumberTitleTxt""), 0)",,,,2022-06-16 09:49:32,2022-06-16 09:49:33,0.157s,PASSED
"setText(findTestObject(""Paybill/PayBillAccountNumberInputField""), AccountNo, 0)",,,,2022-06-16 09:49:33,2022-06-16 09:49:34,1.646s,PASSED
hideKeyboard(),,,,2022-06-16 09:49:34,2022-06-16 09:49:36,1.937s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAccountNumberInputtedTxt"", [""AccountNo"":AccountNo]), AccountNo)",,,,2022-06-16 09:49:36,2022-06-16 09:49:36,0.190s,PASSED
"tap(findTestObject(""Login Onboarding/loginExistingContinueBtn""), 0)",,,,2022-06-16 09:49:36,2022-06-16 09:49:37,0.201s,PASSED
delay(3),,,,2022-06-16 09:49:37,2022-06-16 09:49:40,3.004s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAmountPayeeNameTxt"", [""payee"":payeeName]), payeeName)",,,,2022-06-16 09:49:40,2022-06-16 09:49:40,0.302s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAmountPayeeAccountNoTxt"", [""accNo"":accNo]), accNo)",,,,2022-06-16 09:49:40,2022-06-16 09:49:40,0.229s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsAmountInitialTxt""), 0)",,,,2022-06-16 09:49:40,2022-06-16 09:49:40,0.198s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsAmountCurrencyTxt""), 0)",,,,2022-06-16 09:49:40,2022-06-16 09:49:41,0.588s,PASSED
"verifyElementExist(findTestObject(""Paybill/payBillsAmountEnterTitleTxt""), 0)",,,,2022-06-16 09:49:41,2022-06-16 09:49:41,0.243s,PASSED
"tap(findTestObject(""Login Onboarding/PIN5""), 0)",,,,2022-06-16 09:49:41,2022-06-16 09:49:41,0.234s,PASSED
"tap(findTestObject(""Login Onboarding/PIN0""), 0)",,,,2022-06-16 09:49:41,2022-06-16 09:49:42,0.199s,PASSED
"tap(findTestObject(""Login Onboarding/PIN0""), 0)",,,,2022-06-16 09:49:42,2022-06-16 09:49:42,0.234s,PASSED
"tap(findTestObject(""Login Onboarding/PIN0""), 0)",,,,2022-06-16 09:49:42,2022-06-16 09:49:42,0.234s,PASSED
delay(3),,,,2022-06-16 09:49:42,2022-06-16 09:49:45,3.003s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsAmountInputtedTxt"", [""value"":values]), values)",,,,2022-06-16 09:49:45,2022-06-16 09:49:45,0.283s,PASSED
"tap(findTestObject(""Main/mainAmountTickBtn""), 0)",,,,2022-06-16 09:49:45,2022-06-16 09:49:46,0.303s,PASSED
delay(5),,,,2022-06-16 09:49:46,2022-06-16 09:49:51,5.002s,PASSED
"verifyElementText(findTestObject(""Paybill/payBillsConfirmPayeeNameTxt"", [""payeeName"":payeeName]), payeeName)",,,,2022-06-16 09:49:51,2022-06-16 09:49:51,0.228s,PASSED
