Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
CICS BAU,,,,2022-02-15 15:28:21,2022-02-15 15:30:33,2m - 12.504s,PASSED
,,,,,,,
Test Cases/Tabung/tabung_fundTabungCreatorOnly,,,,2022-02-15 15:28:21,2022-02-15 15:30:33,2m - 12.288s,PASSED
try,,,,2022-02-15 15:28:21,2022-02-15 15:30:33,2m - 11.811s,PASSED
